patch5-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,6,0,
patch5-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,7,0,
patch5-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,8,0,
patch5-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,9,1,;test2
patch11-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,0,0,
patch11-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,1,0,
patch11-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,2,0,
patch11-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,3,0,
patch11-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,4,0,
patch11-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,5,0,
patch11-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,6,0,
patch11-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,7,0,
patch11-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,8,0,
patch11-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,9,0,
patch10-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,0,2,;test01;test02
patch10-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,1,2,;test0;test1
patch10-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,2,2,;test01;test02
patch10-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,3,2,;test0;test1
patch10-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,4,1,;test01
patch10-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,5,3,;test01;test02;test03
patch10-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,6,2,;test1;test3
patch10-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,7,2,;test1;test3
patch10-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,8,2,;test00;test01
patch10-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,9,2,;test1;test2
patch1-Math-30-3sfix.patch,Math,30,ASE15_Evosuite,0,0,
patch1-Math-30-3sfix.patch,Math,30,ASE15_Evosuite,1,0,
patch1-Math-30-3sfix.patch,Math,30,ASE15_Evosuite,2,0,
patch1-Math-30-3sfix.patch,Math,30,ASE15_Evosuite,3,0,
patch1-Math-30-3sfix.patch,Math,30,ASE15_Evosuite,4,0,
patch1-Math-30-3sfix.patch,Math,30,ASE15_Evosuite,5,0,
patch1-Math-30-3sfix.patch,Math,30,ASE15_Evosuite,6,0,
patch1-Math-30-3sfix.patch,Math,30,ASE15_Evosuite,7,0,
patch1-Math-30-3sfix.patch,Math,30,ASE15_Evosuite,8,0,
patch1-Math-30-3sfix.patch,Math,30,ASE15_Evosuite,9,0,
patch1-Math-82-3sfix.patch,Math,82,ASE15_Evosuite,0,0,
patch1-Math-82-3sfix.patch,Math,82,ASE15_Evosuite,1,0,
patch1-Math-82-3sfix.patch,Math,82,ASE15_Evosuite,2,0,
patch1-Math-82-3sfix.patch,Math,82,ASE15_Evosuite,3,0,
patch1-Math-82-3sfix.patch,Math,82,ASE15_Evosuite,4,0,
patch1-Math-82-3sfix.patch,Math,82,ASE15_Evosuite,5,0,
patch1-Math-82-3sfix.patch,Math,82,ASE15_Evosuite,6,0,
patch1-Math-82-3sfix.patch,Math,82,ASE15_Evosuite,7,0,
patch1-Math-82-3sfix.patch,Math,82,ASE15_Evosuite,8,0,
patch1-Math-82-3sfix.patch,Math,82,ASE15_Evosuite,9,0,
patch9-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,0,0,
patch9-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,1,0,
patch9-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,2,1,;test01
patch9-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,3,0,
patch9-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,4,0,
patch9-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,5,0,
patch9-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,6,0,
patch9-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,7,0,
patch9-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,8,0,
patch9-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,9,1,;test2
patch1-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,0,0,
patch1-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,1,0,
patch1-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,2,0,
patch1-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,3,0,
patch1-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,4,0,
patch1-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,5,0,
patch1-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,6,0,
patch1-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,7,0,
patch1-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,8,0,
patch1-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,9,0,
patch7-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,0,2,;test01;test02
patch7-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,1,0,
patch7-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,2,2,;test01;test02
patch7-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,3,1,;test0
patch7-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,4,0,
patch7-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,5,0,
patch7-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,6,2,;test1;test3
patch7-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,7,2,;test1;test3
patch7-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,8,0,
patch7-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,9,2,;test1;test2
patch3-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,0,0,
patch3-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,1,0,
patch3-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,2,1,;test01
patch3-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,3,0,
patch3-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,4,0,
patch3-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,5,0,
patch3-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,6,0,
patch3-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,7,0,
patch3-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,8,0,
patch3-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,9,1,;test2
patch14-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,0,2,;test01;test02
patch14-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,1,2,;test0;test1
patch14-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,2,2,;test01;test02
patch14-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,3,2,;test0;test1
patch14-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,4,1,;test01
patch14-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,5,3,;test01;test02;test03
patch14-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,6,2,;test1;test3
patch14-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,7,2,;test1;test3
patch14-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,8,2,;test00;test01
patch14-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,9,2,;test1;test2
patch17-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,0,0,
patch17-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,1,0,
patch17-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,2,1,;test01
patch17-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,3,0,
patch17-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,4,0,
patch17-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,5,0,
patch17-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,6,0,
patch17-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,7,0,
patch17-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,8,0,
patch17-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,9,0,
patch1-Math-59-3sfix.patch,Math,59,ASE15_Evosuite,0,0,
patch1-Math-59-3sfix.patch,Math,59,ASE15_Evosuite,1,0,
patch1-Math-59-3sfix.patch,Math,59,ASE15_Evosuite,2,0,
patch1-Math-59-3sfix.patch,Math,59,ASE15_Evosuite,3,0,
patch1-Math-59-3sfix.patch,Math,59,ASE15_Evosuite,4,0,
patch1-Math-59-3sfix.patch,Math,59,ASE15_Evosuite,5,0,
patch1-Math-59-3sfix.patch,Math,59,ASE15_Evosuite,6,0,
patch1-Math-59-3sfix.patch,Math,59,ASE15_Evosuite,7,0,
patch1-Math-59-3sfix.patch,Math,59,ASE15_Evosuite,8,0,
patch1-Math-59-3sfix.patch,Math,59,ASE15_Evosuite,9,0,
patch3-Math-82-3sfix.patch,Math,82,ASE15_Evosuite,0,0,
patch3-Math-82-3sfix.patch,Math,82,ASE15_Evosuite,1,0,
patch3-Math-82-3sfix.patch,Math,82,ASE15_Evosuite,2,0,
patch3-Math-82-3sfix.patch,Math,82,ASE15_Evosuite,3,0,
patch3-Math-82-3sfix.patch,Math,82,ASE15_Evosuite,4,0,
patch3-Math-82-3sfix.patch,Math,82,ASE15_Evosuite,5,0,
patch3-Math-82-3sfix.patch,Math,82,ASE15_Evosuite,6,0,
patch3-Math-82-3sfix.patch,Math,82,ASE15_Evosuite,7,0,
patch3-Math-82-3sfix.patch,Math,82,ASE15_Evosuite,8,0,
patch3-Math-82-3sfix.patch,Math,82,ASE15_Evosuite,9,0,
patch8-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,0,2,;test01;test02
patch8-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,1,0,
patch8-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,2,2,;test01;test02
patch8-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,3,1,;test0
patch8-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,4,0,
patch8-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,5,0,
patch8-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,6,2,;test1;test3
patch8-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,7,2,;test1;test3
patch8-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,8,0,
patch8-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,9,2,;test1;test2
patch4-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,0,0,
patch4-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,1,0,
patch4-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,2,1,;test01
patch4-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,3,0,
patch4-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,4,0,
patch4-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,5,0,
patch4-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,6,0,
patch4-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,7,0,
patch4-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,8,0,
patch4-Math-85-3sfix.patch,Math,85,ASE15_Evosuite,9,1,;test2
patch1-Lang-6-3sfix.patch,Lang,6,ASE15_Evosuite,0,0,
patch1-Lang-6-3sfix.patch,Lang,6,ASE15_Evosuite,1,0,
patch1-Lang-6-3sfix.patch,Lang,6,ASE15_Evosuite,3,0,
patch1-Lang-6-3sfix.patch,Lang,6,ASE15_Evosuite,5,0,
patch1-Lang-6-3sfix.patch,Lang,6,ASE15_Evosuite,6,0,
patch1-Lang-6-3sfix.patch,Lang,6,ASE15_Evosuite,7,0,
patch1-Lang-6-3sfix.patch,Lang,6,ASE15_Evosuite,9,0,
patch2-Lang-6-3sfix.patch,Lang,6,ASE15_Evosuite,0,0,
patch2-Lang-6-3sfix.patch,Lang,6,ASE15_Evosuite,1,0,
patch2-Lang-6-3sfix.patch,Lang,6,ASE15_Evosuite,3,0,
patch2-Lang-6-3sfix.patch,Lang,6,ASE15_Evosuite,5,0,
patch2-Lang-6-3sfix.patch,Lang,6,ASE15_Evosuite,6,0,
patch2-Lang-6-3sfix.patch,Lang,6,ASE15_Evosuite,7,0,
patch2-Lang-6-3sfix.patch,Lang,6,ASE15_Evosuite,9,0,
patch1-Lang-59-3sfix.patch,Lang,59,ASE15_Evosuite,0,0,
patch1-Lang-59-3sfix.patch,Lang,59,ASE15_Evosuite,1,0,
patch1-Lang-59-3sfix.patch,Lang,59,ASE15_Evosuite,3,0,
patch1-Lang-59-3sfix.patch,Lang,59,ASE15_Evosuite,5,0,
patch1-Lang-59-3sfix.patch,Lang,59,ASE15_Evosuite,6,0,
patch1-Lang-59-3sfix.patch,Lang,59,ASE15_Evosuite,7,0,
patch1-Lang-59-3sfix.patch,Lang,59,ASE15_Evosuite,9,0,
patch1-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,0,0,
patch1-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,1,0,
patch1-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,2,0,
patch1-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,3,0,
patch1-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,4,0,
patch1-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,5,0,
patch1-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,6,0,
patch1-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,8,0,
patch1-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,9,0,
patch2-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,0,0,
patch2-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,1,0,
patch2-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,2,0,
patch2-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,3,0,
patch2-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,4,0,
patch2-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,5,0,
patch2-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,6,0,
patch2-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,8,0,
patch2-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,9,1,;test03
patch3-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,0,0,
patch3-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,1,0,
patch3-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,2,0,
patch3-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,3,0,
patch3-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,4,0,
patch3-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,5,0,
patch3-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,6,0,
patch3-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,8,0,
patch3-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,9,1,;test03
patch4-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,0,0,
patch4-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,1,0,
patch4-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,2,0,
patch4-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,3,0,
patch4-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,4,0,
patch4-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,5,0,
patch4-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,6,0,
patch4-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,8,0,
patch4-Chart-1-3sfix.patch,Chart,1,ASE15_Evosuite,9,1,;test03
patch1-Closure-123-3sfix.patch,Closure,123,ASE15_Evosuite,0,0,
patch1-Closure-123-3sfix.patch,Closure,123,ASE15_Evosuite,1,0,
patch1-Closure-123-3sfix.patch,Closure,123,ASE15_Evosuite,2,0,
patch1-Closure-123-3sfix.patch,Closure,123,ASE15_Evosuite,3,0,
patch1-Closure-123-3sfix.patch,Closure,123,ASE15_Evosuite,4,0,
patch1-Closure-123-3sfix.patch,Closure,123,ASE15_Evosuite,5,0,
patch1-Closure-123-3sfix.patch,Closure,123,ASE15_Evosuite,6,0,
patch1-Closure-123-3sfix.patch,Closure,123,ASE15_Evosuite,7,0,
patch1-Closure-123-3sfix.patch,Closure,123,ASE15_Evosuite,8,0,
patch1-Closure-123-3sfix.patch,Closure,123,ASE15_Evosuite,9,0,
patch1-Closure-18-3sfix.patch,Closure,18,ASE15_Evosuite,0,0,
patch1-Closure-18-3sfix.patch,Closure,18,ASE15_Evosuite,1,0,
patch1-Closure-18-3sfix.patch,Closure,18,ASE15_Evosuite,2,0,
patch1-Closure-18-3sfix.patch,Closure,18,ASE15_Evosuite,3,0,
patch1-Closure-18-3sfix.patch,Closure,18,ASE15_Evosuite,4,0,
patch1-Closure-18-3sfix.patch,Closure,18,ASE15_Evosuite,5,0,
patch1-Closure-18-3sfix.patch,Closure,18,ASE15_Evosuite,6,0,
patch1-Closure-18-3sfix.patch,Closure,18,ASE15_Evosuite,7,0,
patch1-Closure-18-3sfix.patch,Closure,18,ASE15_Evosuite,8,0,
patch1-Closure-18-3sfix.patch,Closure,18,ASE15_Evosuite,9,0,
patch2-Closure-18-3sfix.patch,Closure,18,ASE15_Evosuite,0,0,
patch2-Closure-18-3sfix.patch,Closure,18,ASE15_Evosuite,1,0,
patch2-Closure-18-3sfix.patch,Closure,18,ASE15_Evosuite,2,0,
patch2-Closure-18-3sfix.patch,Closure,18,ASE15_Evosuite,3,0,
patch2-Closure-18-3sfix.patch,Closure,18,ASE15_Evosuite,4,0,
patch2-Closure-18-3sfix.patch,Closure,18,ASE15_Evosuite,5,0,
patch2-Closure-18-3sfix.patch,Closure,18,ASE15_Evosuite,6,0,
patch2-Closure-18-3sfix.patch,Closure,18,ASE15_Evosuite,7,0,
patch2-Closure-18-3sfix.patch,Closure,18,ASE15_Evosuite,8,0,
patch2-Closure-18-3sfix.patch,Closure,18,ASE15_Evosuite,9,0,
patch3-Closure-18-3sfix.patch,Closure,18,ASE15_Evosuite,0,0,
patch3-Closure-18-3sfix.patch,Closure,18,ASE15_Evosuite,1,0,
patch3-Closure-18-3sfix.patch,Closure,18,ASE15_Evosuite,2,0,
patch3-Closure-18-3sfix.patch,Closure,18,ASE15_Evosuite,3,0,
patch3-Closure-18-3sfix.patch,Closure,18,ASE15_Evosuite,4,0,
patch3-Closure-18-3sfix.patch,Closure,18,ASE15_Evosuite,5,0,
patch3-Closure-18-3sfix.patch,Closure,18,ASE15_Evosuite,6,0,
patch3-Closure-18-3sfix.patch,Closure,18,ASE15_Evosuite,7,0,
