patch1-Lang-24-ACS.patch,fixed,Lang,24,randoop,5,152,  - org.apache.commons.lang3.math.NumberUtilsEvoSuite_branch_Test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-24-ACS.patch,fixed,Lang,24,randoop,6,120,  - org.apache.commons.lang3.math.NumberUtilsEvoSuite_branch_Test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-24-ACS.patch,fixed,Lang,24,randoop,7,160,  - org.apache.commons.lang3.math.NumberUtilsEvoSuite_branch_Test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-24-ACS.patch,fixed,Lang,24,randoop,8,162,  - org.apache.commons.lang3.math.NumberUtilsEvoSuite_branch_Test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-24-ACS.patch,fixed,Lang,24,randoop,9,169,  - org.apache.commons.lang3.math.NumberUtilsEvoSuite_branch_Test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-24-ACS.patch,fixed,Lang,24,randoop,10,202,  - org.apache.commons.lang3.math.NumberUtilsEvoSuite_branch_Test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-24-ACS.patch,buggy,Lang,24,randoop,1,160,  - org.apache.commons.lang3.math.NumberUtilsEvoSuite_branch_Test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-24-ACS.patch,buggy,Lang,24,randoop,2,64,  - org.apache.commons.lang3.math.NumberUtilsEvoSuite_branch_Test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-24-ACS.patch,buggy,Lang,24,randoop,3,109,  - org.apache.commons.lang3.math.NumberUtilsEvoSuite_branch_Test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-24-ACS.patch,buggy,Lang,24,randoop,4,143,  - org.apache.commons.lang3.math.NumberUtilsEvoSuite_branch_Test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-24-ACS.patch,buggy,Lang,24,randoop,5,152,  - org.apache.commons.lang3.math.NumberUtilsEvoSuite_branch_Test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-24-ACS.patch,buggy,Lang,24,randoop,6,120,  - org.apache.commons.lang3.math.NumberUtilsEvoSuite_branch_Test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-24-ACS.patch,buggy,Lang,24,randoop,7,160,  - org.apache.commons.lang3.math.NumberUtilsEvoSuite_branch_Test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-24-ACS.patch,buggy,Lang,24,randoop,8,162,  - org.apache.commons.lang3.math.NumberUtilsEvoSuite_branch_Test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-24-ACS.patch,buggy,Lang,24,randoop,9,169,  - org.apache.commons.lang3.math.NumberUtilsEvoSuite_branch_Test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-24-ACS.patch,buggy,Lang,24,randoop,10,202,  - org.apache.commons.lang3.math.NumberUtilsEvoSuite_branch_Test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-35-ACS.patch,fixed,Lang,35,randoop,1,7,  - RandoopTest6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-35-ACS.patch,fixed,Lang,35,randoop,2,7,  - RandoopTest6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-35-ACS.patch,fixed,Lang,35,randoop,3,7,  - RandoopTest6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-35-ACS.patch,fixed,Lang,35,randoop,4,7,  - RandoopTest6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-35-ACS.patch,fixed,Lang,35,randoop,5,6,  - RandoopTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-35-ACS.patch,fixed,Lang,35,randoop,6,8,  - RandoopTest7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-35-ACS.patch,fixed,Lang,35,randoop,7,7,  - RandoopTest6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-35-ACS.patch,fixed,Lang,35,randoop,8,7,  - RandoopTest6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-35-ACS.patch,fixed,Lang,35,randoop,9,6,  - RandoopTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-35-ACS.patch,fixed,Lang,35,randoop,10,7,  - RandoopTest6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-35-ACS.patch,buggy,Lang,35,randoop,1,7,  - RandoopTest6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-35-ACS.patch,buggy,Lang,35,randoop,2,7,  - RandoopTest6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-35-ACS.patch,buggy,Lang,35,randoop,3,7,  - RandoopTest6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-35-ACS.patch,buggy,Lang,35,randoop,4,7,  - RandoopTest6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-35-ACS.patch,buggy,Lang,35,randoop,5,6,  - RandoopTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-35-ACS.patch,buggy,Lang,35,randoop,6,8,  - RandoopTest7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-35-ACS.patch,buggy,Lang,35,randoop,7,7,  - RandoopTest6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-35-ACS.patch,buggy,Lang,35,randoop,8,7,  - RandoopTest6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-35-ACS.patch,buggy,Lang,35,randoop,9,6,  - RandoopTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Lang-35-ACS.patch,buggy,Lang,35,randoop,10,7,  - RandoopTest6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Math-3-ACS.patch,fixed,Math,3,randoop,1,1,;  - org.apache.commons.math3.util.MathArraysEvoSuite_branch_Test::test79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Math-3-ACS.patch,fixed,Math,3,randoop,2,137,;  - RandoopTest0::test147;  - RandoopTest0::test160;  - RandoopTest0::test286;  - RandoopTest0::test290;  - RandoopTest0::test294;  - RandoopTest0::test299;  - RandoopTest0::test301;  - RandoopTest0::test363;  - RandoopTest0::test390;  - RandoopTest0::test420;  - RandoopTest0::test468;  - RandoopTest0::test480;  - RandoopTest0::test493;  - RandoopTest1::test117;  - RandoopTest1::test159;  - RandoopTest1::test240;  - RandoopTest1::test253;  - RandoopTest1::test258;  - RandoopTest1::test272;  - RandoopTest1::test273;  - RandoopTest1::test280;  - RandoopTest1::test303;  - RandoopTest1::test343;  - RandoopTest1::test345;  - RandoopTest1::test353;  - RandoopTest1::test392;  - RandoopTest1::test461;  - RandoopTest1::test469;  - RandoopTest1::test484;  - RandoopTest1::test12;  - RandoopTest1::test16;  - RandoopTest1::test28;  - RandoopTest1::test56;  - RandoopTest2::test128;  - RandoopTest2::test170;  - RandoopTest2::test181;  - RandoopTest2::test194;  - RandoopTest2::test309;  - RandoopTest2::test364;  - RandoopTest2::test387;  - RandoopTest2::test401;  - RandoopTest2::test438;  - RandoopTest2::test453;  - RandoopTest2::test40;  - RandoopTest2::test48;  - RandoopTest2::test52;  - RandoopTest2::test67;  - RandoopTest3::test182;  - RandoopTest3::test234;  - RandoopTest3::test237;  - RandoopTest3::test275;  - RandoopTest3::test306;  - RandoopTest3::test409;  - RandoopTest3::test424;  - RandoopTest3::test436;  - RandoopTest3::test478;  - RandoopTest3::test481;  - RandoopTest3::test491;  - RandoopTest3::test12;  - RandoopTest3::test28;  - RandoopTest3::test64;  - RandoopTest4::test101;  - RandoopTest4::test157;  - RandoopTest4::test184;  - RandoopTest4::test269;  - RandoopTest4::test360;  - RandoopTest4::test378;  - RandoopTest4::test385;  - RandoopTest4::test400;  - RandoopTest4::test413;  - RandoopTest4::test461;  - RandoopTest4::test476;  - RandoopTest4::test479;  - RandoopTest4::test10;  - RandoopTest4::test17;  - RandoopTest4::test78;  - RandoopTest4::test79;  - RandoopTest4::test96;  - RandoopTest5::test101;  - RandoopTest5::test107;  - RandoopTest5::test142;  - RandoopTest5::test191;  - RandoopTest5::test195;  - RandoopTest5::test203;  - RandoopTest5::test251;  - RandoopTest5::test319;  - RandoopTest5::test360;  - RandoopTest5::test383;  - RandoopTest5::test434;  - RandoopTest5::test451;  - RandoopTest5::test12;  - RandoopTest5::test73;  - RandoopTest5::test1;  - RandoopTest5::test2;  - RandoopTest6::test103;  - RandoopTest6::test122;  - RandoopTest6::test141;  - RandoopTest6::test149;  - RandoopTest6::test183;  - RandoopTest6::test230;  - RandoopTest6::test299;  - RandoopTest6::test319;  - RandoopTest6::test367;  - RandoopTest6::test397;  - RandoopTest6::test399;  - RandoopTest6::test424;  - RandoopTest6::test432;  - RandoopTest6::test436;  - RandoopTest6::test437;  - RandoopTest6::test442;  - RandoopTest6::test477;  - RandoopTest6::test500;  - RandoopTest6::test41;  - RandoopTest6::test51;  - RandoopTest6::test63;  - RandoopTest6::test64;  - RandoopTest6::test67;  - RandoopTest6::test68;  - RandoopTest6::test71;  - RandoopTest6::test83;  - RandoopTest6::test1;  - RandoopTest6::test3;  - RandoopTest6::test5;  - RandoopTest7::test148;  - RandoopTest7::test164;  - RandoopTest7::test175;  - RandoopTest7::test188;  - RandoopTest7::test227;  - RandoopTest7::test252;  - RandoopTest7::test256;  - RandoopTest7::test263;  - RandoopTest7::test273;  - RandoopTest7::test40;  - RandoopTest7::test48;  - RandoopTest7::test55;  - RandoopTest7::test96;  - org.apache.commons.math3.util.MathArraysEvoSuite_branch_Test::test79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch1-Math-3-ACS.patch,fixed,Math,3,randoop,3,136,;  - RandoopTest0::test324;  - RandoopTest0::test325;  - RandoopTest0::test333;  - RandoopTest0::test371;  - RandoopTest0::test496;  - RandoopTest1::test165;  - RandoopTest1::test226;  - RandoopTest1::test242;  - RandoopTest1::test255;  - RandoopTest1::test318;  - RandoopTest1::test344;  - RandoopTest1::test372;  - RandoopTest1::test378;  - RandoopTest1::test451;  - RandoopTest1::test44;  - RandoopTest1::test46;  - RandoopTest1::test55;  - RandoopTest1::test84;  - RandoopTest1::test88;  - RandoopTest2::test102;  - RandoopTest2::test135;  - RandoopTest2::test263;  - RandoopTest2::test274;  - RandoopTest2::test303;  - RandoopTest2::test406;  - RandoopTest2::test427;  - RandoopTest2::test490;  - RandoopTest2::test13;  - RandoopTest2::test64;  - RandoopTest2::test73;  - RandoopTest3::test141;  - RandoopTest3::test152;  - RandoopTest3::test161;  - RandoopTest3::test257;  - RandoopTest3::test281;  - RandoopTest3::test322;  - RandoopTest3::test345;  - RandoopTest3::test351;  - RandoopTest3::test371;  - RandoopTest3::test373;  - RandoopTest3::test382;  - RandoopTest3::test409;  - RandoopTest3::test431;  - RandoopTest3::test452;  - RandoopTest3::test466;  - RandoopTest3::test468;  - RandoopTest3::test479;  - RandoopTest3::test18;  - RandoopTest3::test50;  - RandoopTest3::test54;  - RandoopTest4::test110;  - RandoopTest4::test112;  - RandoopTest4::test117;  - RandoopTest4::test148;  - RandoopTest4::test163;  - RandoopTest4::test210;  - RandoopTest4::test227;  - RandoopTest4::test230;  - RandoopTest4::test242;  - RandoopTest4::test251;  - RandoopTest4::test256;  - RandoopTest4::test320;  - RandoopTest4::test340;  - RandoopTest4::test395;  - RandoopTest4::test397;  - RandoopTest4::test423;  - RandoopTest4::test428;  - RandoopTest4::test450;  - RandoopTest4::test39;  - RandoopTest4::test47;  - RandoopTest4::test51;  - RandoopTest4::test72;  - RandoopTest4::test80;  - RandoopTest5::test102;  - RandoopTest5::test168;  - RandoopTest5::test246;  - RandoopTest5::test256;  - RandoopTest5::test289;  - RandoopTest5::test333;  - RandoopTest5::test341;  - RandoopTest5::test345;  - RandoopTest5::test361;  - RandoopTest5::test363;  - RandoopTest5::test387;  - RandoopTest5::test465;  - RandoopTest5::test487;  - RandoopTest5::test499;  - RandoopTest5::test54;  - RandoopTest5::test70;  - RandoopTest5::test77;  - RandoopTest5::test81;  - RandoopTest6::test139;  - RandoopTest6::test155;  - RandoopTest6::test162;  - RandoopTest6::test221;  - RandoopTest6::test230;  - RandoopTest6::test251;  - RandoopTest6::test284;  - RandoopTest6::test313;  - RandoopTest6::test325;  - RandoopTest6::test339;  - RandoopTest6::test343;  - RandoopTest6::test351;  - RandoopTest6::test394;  - RandoopTest6::test438;  - RandoopTest6::test442;  - RandoopTest6::test30;  - RandoopTest6::test52;  - RandoopTest6::test71;  - RandoopTest7::test123;  - RandoopTest7::test154;  - RandoopTest7::test180;  - RandoopTest7::test190;  - RandoopTest7::test241;  - RandoopTest7::test252;  - RandoopTest7::test266;  - RandoopTest7::test291;  - RandoopTest7::test306;  - RandoopTest7::test335;  - RandoopTest7::test437;  - RandoopTest7::test467;  - RandoopTest7::test468;  - RandoopTest7::test477;  - RandoopTest7::test490;  - RandoopTest7::test12;  - RandoopTest7::test15;  - RandoopTest7::test29;  - RandoopTest7::test35;  - RandoopTest7::test50;  - RandoopTest7::test76;  - RandoopTest7::test5;  - RandoopTest7::test9;  - RandoopTest8::test12;  - RandoopTest8::test43;  - RandoopTest8::test60;  - org.apache.commons.math3.util.MathArraysEvoSuite_branch_Test::test79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
