project,bug,test_id,coverage,mutation score,time
Math,85,5,100%,22%,23.70786309
Math,85,6,100%,22%,27.68827486
Math,85,7,100%,26%,29.08090997
Math,85,8,100%,32%,38.69327807
Math,85,9,100%,24%,27.51510501
Math,85,10,100%,27%,27.54619789
Math,85,11,100%,23%,24.49353909
Math,85,12,100%,28%,29.73168612
Math,85,13,100%,41%,29.43654799
Math,85,14,100%,28%,25.46564984
Math,85,15,100%,29%,27.06264091
Math,85,16,100%,27%,31.08083415
Math,85,17,100%,33%,24.12599397
Math,85,18,100%,24%,31.09481692
Math,85,19,100%,30%,33.73459291
Math,85,20,100%,36%,28.51080704
Math,85,21,100%,38%,29.55419278
Math,85,22,100%,45%,30.42617202
Math,85,23,100%,27%,26.32936907
Math,85,24,100%,30%,29.34488893
Math,85,25,100%,29%,38.38174105
Math,85,26,100%,26%,26.21245003
Math,85,27,100%,27%,25.66175103
Math,85,28,100%,39%,27.47674203
Math,85,29,100%,34%,29.01726604
Math,85,30,100%,29%,31.00858784
Math,86,1,37%,10%,120.8987269
Math,86,2,37%,14%,122.759269
Math,86,3,37%,14%,122.6733909
Math,86,4,37%,12%,121.95275
Math,86,5,37%,8%,123.760453
Math,86,6,37%,10%,122.0572429
Math,86,7,37%,17%,123.6178179
Math,86,8,37%,14%,125.4387171
Math,86,9,37%,14%,125.4178991
Math,86,10,37%,12%,122.843277
Math,86,11,37%,16%,124.0306568
Math,86,12,37%,12%,123.1272001
Math,86,13,37%,9%,126.348392
Math,86,14,37%,13%,123.665972
Math,86,15,37%,9%,122.7400732
Math,86,16,37%,8%,121.340704
Math,86,17,37%,10%,124.887146
Math,86,18,37%,7%,121.44768
Math,86,19,37%,14%,122.8345289
Math,86,20,37%,8%,123.5003078
Math,86,21,37%,11%,122.088448
Math,86,22,37%,12%,142.8239689
Math,86,23,37%,10%,122.4201372
Math,86,24,37%,12%,122.0871081
Math,86,25,37%,8%,121.91237
Math,86,26,37%,,1726.673238
Math,86,27,37%,10%,136.437887
Math,86,28,37%,10%,125.23246
Math,86,29,37%,19%,124.4011121
Math,86,30,37%,10%,121.3585131
Math,89,1,100%,61%,80.96040797
Math,89,2,100%,61%,23.27639008
Math,89,3,100%,61%,22.9995811
Math,89,4,100%,63%,68.53188992
Math,89,5,98%,61%,119.793458
Math,89,6,98%,59%,120.6561821
Math,89,7,100%,61%,58.49475002
Math,89,8,100%,61%,26.35638809
Math,89,9,100%,60%,43.88203406
Math,89,10,98%,61%,124.43662
Math,89,11,98%,62%,123.6859369
Math,89,12,100%,61%,25.04943109
Math,89,13,100%,61%,22.82278085
Math,89,14,100%,59%,22.76362491
Math,89,15,100%,61%,21.80339503
Math,89,16,100%,59%,21.62710905
Math,89,17,100%,61%,21.93495893
Math,89,18,98%,61%,118.263052
Math,89,19,98%,63%,119.8917048
Math,89,20,100%,62%,28.00890613
Math,89,21,98%,61%,120.3282518
Math,89,22,100%,62%,23.46520185
Math,89,23,98%,61%,119.6925502
Math,89,24,100%,62%,84.03326011
Math,89,25,100%,61%,28.24237204
Math,89,26,98%,64%,120.878155
Math,89,27,100%,60%,63.252069
Math,89,28,100%,61%,26.3581481
Math,89,29,100%,61%,26.44223905
Math,89,30,100%,62%,26.24421382
Math,90,1,98%,64%,122.0892258
Math,90,2,100%,59%,29.30289507
Math,90,3,100%,62%,75.93736982
Math,90,4,100%,62%,70.67141509
Math,90,5,100%,64%,30.74501204
Math,90,6,98%,61%,118.7723532
Math,90,7,100%,59%,85.19565892
Math,90,8,100%,60%,30.17366004
Math,90,9,100%,59%,24.29356503
Math,90,10,98%,61%,120.4770322
Math,90,11,100%,60%,30.41808605
Math,90,12,100%,63%,23.24172401
Math,90,13,100%,60%,79.80578995
Math,90,14,100%,60%,22.52489495
Math,90,15,100%,62%,26.80570507
Math,90,16,100%,60%,46.94360209
Math,90,17,98%,61%,120.991519
Math,90,18,98%,62%,120.569809
Math,90,19,100%,62%,26.46848702
Math,90,20,100%,62%,27.70157194
Math,90,21,100%,60%,23.05382895
Math,90,22,100%,62%,21.88194585
Math,90,23,98%,61%,122.860909
Math,90,24,100%,64%,25.2867012
Math,90,25,100%,60%,25.68530202
Math,90,26,100%,60%,25.63706088
Math,90,27,100%,62%,30.72562003
Math,90,28,98%,61%,120.4944971
Math,90,29,100%,62%,23.75264907
Math,90,30,100%,61%,25.54010391
Math,93,1,98%,59%,137.67379
Math,93,2,99%,61%,142.194376
Math,93,3,99%,62%,141.9448521
Math,93,4,96%,58%,138.825927
Math,93,5,96%,59%,142.0124099
Math,93,6,98%,59%,135.2450171
Math,93,7,97%,59%,146.806386
Math,93,8,98%,60%,133.6133251
Math,93,9,97%,59%,136.690877
Math,93,10,99%,60%,135.2361391
Math,93,11,99%,56%,138.4071279
Math,93,12,97%,56%,138.0750861
Math,93,13,98%,59%,134.0709002
Math,93,14,97%,56%,138.6684668
Math,93,15,91%,57%,136.732923
Math,93,16,91%,54%,132.6503739
Math,93,17,99%,56%,137.5471768
Math,93,18,93%,60%,132.897675
Math,93,19,99%,59%,142.497551
Math,93,20,99%,59%,139.9333429
Math,93,21,98%,57%,134.954849
Math,93,22,98%,61%,143.479784
Math,93,23,99%,60%,134.1962771
Math,93,24,99%,56%,136.2788939
Math,93,25,99%,58%,135.8886409
Math,93,26,98%,59%,137.808754
Math,93,27,91%,57%,135.743489
Math,93,28,98%,58%,133.9755321
Math,93,29,100%,61%,131.4089239
Math,93,30,99%,59%,130.126195
Math,99,1,98%,55%,129.3702471
Math,99,2,99%,59%,129.4661019
Math,99,3,98%,56%,130.778615
Math,99,4,99%,57%,129.0995431
Math,99,5,95%,56%,128.981365
Math,99,6,99%,56%,129.856566
Math,99,7,99%,57%,130.6283391
Math,99,8,99%,56%,150.5592859
Math,99,9,99%,56%,129.9933181
Math,99,10,100%,60%,129.8376021
Math,99,11,99%,57%,129.778625
Math,99,12,98%,56%,128.1967521
Math,99,13,99%,56%,129.6411159
Math,99,14,99%,56%,129.7346539
Math,99,15,93%,58%,128.740783
Math,99,16,99%,60%,131.618674
Math,99,17,99%,55%,132.743742
Math,99,18,93%,53%,134.554044
Math,99,19,97%,54%,133.590045
Math,99,20,99%,57%,131.096221
Math,99,21,98%,54%,133.8605909
Math,99,22,99%,57%,133.6061401
Math,99,23,99%,58%,132.414814
Math,99,24,99%,56%,131.48857
Math,99,25,97%,58%,129.7330639
Math,99,26,99%,54%,132.2541409
Math,99,27,99%,57%,128.33442
Math,99,28,99%,54%,135.9722979
Math,99,29,99%,57%,139.7025919
Math,99,30,99%,56%,137.3281641
Time,15,1,97%,40%,123.5899999
Time,15,2,97%,43%,124.8428931
Time,15,3,96%,42%,124.5131612
Time,15,4,96%,42%,125.878782
Time,15,5,97%,39%,122.7386439
Time,15,6,97%,45%,124.0595419
Time,15,7,96%,47%,122.1103292
Time,15,8,97%,47%,127.3955221
Time,15,9,97%,48%,123.4463441
Time,15,10,97%,39%,123.917294
Time,15,11,97%,49%,124.163775
Time,15,12,97%,45%,124.7595432
Time,15,13,97%,47%,124.1835771
Time,15,14,97%,44%,122.5762041
Time,15,15,96%,41%,126.390404
Time,15,16,97%,46%,121.1569369
Time,15,17,97%,42%,121.6817009
Time,15,18,97%,44%,121.8874359
Time,15,19,96%,47%,123.4032509
Time,15,20,96%,38%,120.309231
Time,15,21,97%,43%,122.76036
Time,15,22,97%,40%,126.392637
Time,15,23,97%,45%,122.056509
Time,15,24,97%,36%,121.761445
Time,15,25,97%,49%,121.7411261
Time,15,26,97%,37%,131.296967
Time,15,27,97%,45%,121.044508
Time,15,28,96%,44%,120.52156
Time,15,29,97%,43%,123.613832
Time,15,30,97%,40%,125.7966149
Time,7,1,92%,35%,131.8884101
Time,7,2,93%,37%,141.1422431
Time,7,3,92%,37%,129.5230179
Time,7,4,94%,35%,128.4991291
Time,7,5,94%,38%,130.864604
Time,7,6,93%,35%,135.6189539
Time,7,7,96%,34%,162.7329819
Time,7,8,94%,33%,128.8896189
Time,7,9,92%,35%,133.260793
Time,7,10,93%,41%,129.060245
Time,7,11,93%,35%,135.4883361
Time,7,12,95%,45%,134.200367
Time,7,13,96%,38%,158.3672109
Time,7,14,92%,38%,130.8789179
Time,7,15,94%,39%,133.2473931
Time,7,16,97%,38%,130.5472329
Time,7,17,94%,35%,129.247436
Time,7,18,94%,35%,134.483501
Time,7,19,95%,33%,128.5443668
Time,7,20,95%,35%,129.712729
Time,7,21,96%,35%,128.2315218
Time,7,22,92%,40%,128.221755
Time,7,23,88%,34%,132.1342092
Time,7,24,93%,37%,134.2817459
Time,7,25,94%,38%,128.144362
Time,7,26,95%,37%,128.9885781
Time,7,27,94%,38%,129.7933369
Time,7,28,93%,39%,130.4065969
Time,7,29,94%,34%,128.7826741
Time,7,30,93%,37%,130.8401821
Chart,1,1,57%,16%,148.390934
Chart,1,2,56%,9%,149.476505
Chart,1,3,55%,12%,145.1010408
Chart,1,4,47%,7%,150.1833498
Chart,1,5,53%,12%,157.603265
Chart,1,6,54%,13%,145.7977319
Chart,1,7,53%,11%,142.2629731
Chart,1,8,60%,19%,146.765085
Chart,1,9,60%,11%,150.2260759
Chart,1,10,54%,11%,146.9882281
Chart,1,11,53%,13%,143.0985031
Chart,1,12,57%,10%,149.802063
Chart,1,13,54%,10%,142.7156239
Chart,1,14,56%,10%,144.991312
Chart,1,15,54%,9%,149.871664
Chart,1,16,53%,12%,144.87975
Chart,1,17,56%,11%,158.644546
Chart,1,18,53%,11%,146.8943942
Chart,1,19,53%,11%,144.9180238
Chart,1,20,54%,15%,142.4876659
Chart,1,21,53%,11%,141.6391079
Chart,1,22,54%,12%,144.2781432
Chart,1,23,46%,7%,153.6930261
Chart,1,24,55%,12%,146.7955148
Chart,1,25,54%,10%,144.1868582
Chart,1,26,57%,13%,145.3883481
Chart,1,27,56%,11%,143.110836
Chart,1,28,53%,12%,144.411438
Chart,1,29,51%,9%,145.261868
Chart,1,30,54%,10%,144.4147072
Chart,11,1,100%,25%,75.49712491
Chart,11,2,100%,22%,112.7821472
Chart,11,3,100%,23%,78.64965296
Chart,11,4,,,136.3453841
Chart,11,5,100%,26%,85.5457449
Chart,11,6,100%,25%,71.52442002
Chart,11,7,100%,26%,129.8289001
Chart,11,8,100%,23%,94.71124601
Chart,11,9,100%,28%,99.41518402
Chart,11,10,100%,22%,98.79898286
Chart,11,11,100%,24%,126.273349
Chart,11,12,100%,23%,87.15590715
Chart,11,13,99%,26%,133.026022
Chart,11,14,99%,26%,132.312237
Chart,11,15,100%,23%,99.98886204
Chart,11,16,100%,25%,128.046685
Chart,11,17,99%,26%,132.9288709
Chart,11,18,100%,25%,90.22652411
Chart,11,19,100%,24%,84.84807491
Chart,11,20,100%,23%,91.03429794
Chart,11,21,100%,22%,111.355458
Chart,11,22,99%,26%,132.392194
Chart,11,23,99%,23%,132.6439452
Chart,11,24,99%,25%,131.3602169
Chart,11,25,100%,25%,102.9302661
Chart,11,26,99%,23%,132.638705
Chart,11,27,98%,22%,133.3086882
Chart,11,28,100%,26%,62.15019417
Chart,11,29,100%,26%,68.786834
Chart,11,30,100%,25%,85.6988678
Chart,13,1,88%,31%,130.8092239
Chart,13,2,94%,22%,130.203526
Chart,13,3,94%,34%,132.544976
Chart,13,4,90%,31%,129.473798
Chart,13,5,91%,35%,134.190582
Chart,13,6,94%,33%,130.3223422
Chart,13,7,83%,30%,132.4547799
Chart,13,8,94%,32%,136.901015
Chart,13,9,93%,34%,129.9821301
Chart,13,10,94%,34%,131.3534031
Chart,13,11,93%,35%,131.7829139
Chart,13,12,93%,34%,129.8065109
Chart,13,13,93%,33%,132.9806421
Chart,13,14,93%,36%,131.435487
Chart,13,15,83%,32%,129.698854
Chart,13,16,93%,32%,130.542908
Chart,13,17,96%,34%,132.948348
Chart,13,18,88%,32%,129.4570012
Chart,13,19,92%,32%,132.0078609
Chart,13,20,87%,32%,136.263294
Chart,13,21,93%,20%,130.8398499
Chart,13,22,95%,39%,133.4114189
Chart,13,23,93%,33%,132.7351511
Chart,13,24,87%,34%,131.0625091
Chart,13,25,82%,32%,132.5022871
Chart,13,26,93%,38%,131.336216
Chart,13,27,92%,35%,131.1383102
Chart,13,28,92%,34%,129.702632
Chart,13,29,92%,36%,135.0876038
Chart,13,30,92%,35%,130.8245409
Chart,15,1,58%,19%,171.4808998
Chart,15,2,68%,23%,159.698441
Chart,15,3,65%,19%,165.380861
Chart,15,4,77%,20%,164.545162
Chart,15,5,75%,21%,163.5476291
Chart,15,6,71%,19%,159.5417421
Chart,15,7,71%,20%,160.1848469
Chart,15,8,70%,16%,158.3174901
Chart,15,9,72%,20%,158.478688
Chart,15,10,71%,20%,161.1474359
Chart,15,11,66%,17%,152.710849
Chart,15,12,72%,20%,160.09324
Chart,15,13,70%,19%,156.838717
Chart,15,14,76%,22%,166.70048
Chart,15,15,72%,19%,163.867753
Chart,15,16,63%,23%,170.7136662
Chart,15,17,67%,18%,165.9506922
Chart,15,18,61%,21%,163.564111
Chart,15,19,65%,18%,159.698998
Chart,15,20,66%,20%,164.0937541
Chart,15,21,72%,18%,162.0200121
Chart,15,22,69%,20%,163.2956691
Chart,15,23,68%,17%,166.430094
Chart,15,24,71%,19%,160.2392812
Chart,15,25,71%,20%,157.9526641
Chart,15,26,72%,19%,172.0543981
Chart,15,27,75%,21%,164.906544
Chart,15,28,70%,19%,157.464612
Chart,15,29,75%,19%,162.32107
Chart,15,30,62%,21%,161.7254269
Chart,17,1,98%,50%,138.2368591
Chart,17,2,98%,45%,137.064604
Chart,17,3,96%,52%,138.289047
Chart,17,4,98%,47%,137.6390679
Chart,17,5,89%,43%,136.6666629
Chart,17,6,97%,44%,139.1110082
Chart,17,7,98%,50%,136.2294331
Chart,17,8,96%,48%,148.4923389
Chart,17,9,96%,50%,135.2038639
Chart,17,10,98%,48%,137.901988
Chart,17,11,99%,49%,138.4663031
Chart,17,12,98%,51%,138.446028
Chart,17,13,98%,41%,137.9261329
Chart,17,14,96%,48%,137.5686998
Chart,17,15,94%,44%,135.187254
Chart,17,16,95%,47%,137.247278
Chart,17,17,98%,50%,138.347836
Chart,17,18,98%,52%,139.005944
Chart,17,19,92%,43%,149.1026669
Chart,17,20,96%,47%,137.568646
Chart,17,21,98%,49%,136.7352571
Chart,17,22,96%,48%,137.021872
Chart,17,23,97%,50%,137.5704
Chart,17,24,94%,43%,144.2254739
Chart,17,25,94%,47%,142.754782
Chart,17,26,94%,46%,138.06672
Chart,17,27,94%,46%,139.8139231
Chart,17,28,96%,48%,136.5317831
Chart,17,29,97%,46%,137.9143691
Chart,17,30,97%,49%,137.8993769
Chart,19,1,77%,21%,201.416569
Chart,19,2,75%,19%,186.7558582
Chart,19,3,74%,20%,187.3381071
Chart,19,4,72%,18%,183.7120411
Chart,19,5,75%,18%,187.1288021
Chart,19,6,75%,18%,189.416682
Chart,19,7,75%,17%,187.6612141
Chart,19,8,78%,18%,193.1862459
Chart,19,9,77%,20%,187.902607
Chart,19,10,76%,18%,196.460757
Chart,19,11,75%,17%,189.8740108
Chart,19,12,75%,18%,196.9191549
Chart,19,13,78%,21%,195.4755149
Chart,19,14,76%,20%,187.583744
Chart,19,15,75%,21%,188.0943742
Chart,19,16,76%,22%,200.0717449
Chart,19,17,65%,18%,191.098737
Chart,19,18,72%,18%,192.5693491
Chart,19,19,75%,23%,189.563385
Chart,19,20,76%,19%,185.1631598
Chart,19,21,75%,18%,190.6623149
Chart,19,22,75%,14%,200.0285041
Chart,19,23,67%,18%,179.4698942
Chart,19,24,74%,18%,194.476934
Chart,19,25,74%,18%,188.7227991
Chart,19,26,76%,20%,192.2120781
Chart,19,27,75%,19%,183.2252071
Chart,19,28,65%,19%,180.5618439
Chart,19,29,69%,17%,184.9604969
Chart,19,30,72%,17%,190.5718689
Chart,20,1,92%,89%,129.973561
Chart,20,2,92%,89%,130.290287
Chart,20,3,92%,89%,129.803803
Chart,20,4,100%,94%,75.48004484
Chart,20,5,92%,89%,132.868578
Chart,20,6,92%,89%,130.78036
Chart,20,7,92%,78%,129.049834
Chart,20,8,92%,,719.7425339
Chart,20,9,92%,89%,129.5710459
Chart,20,10,92%,78%,129.9648969
Chart,20,11,92%,89%,129.6391819
Chart,20,12,92%,89%,130.6670852
Chart,20,13,92%,78%,129.6253021
Chart,20,14,92%,78%,130.606806
Chart,20,15,92%,89%,130.4370899
Chart,20,16,100%,94%,71.36441207
Chart,20,17,92%,89%,129.3696239
Chart,20,18,100%,94%,56.99375916
Chart,20,19,92%,89%,128.6960771
Chart,20,20,92%,89%,134.3169
Chart,20,21,92%,89%,129.3964951
Chart,20,22,,,189.21174
Chart,20,23,92%,78%,129.061686
Chart,20,24,92%,78%,130.856668
Chart,20,25,92%,78%,130.1364241
Chart,20,26,92%,89%,129.3495209
Chart,20,27,92%,89%,128.7767999
Chart,20,28,92%,89%,242.0573161
Chart,20,29,92%,89%,131.1746669
Chart,20,30,100%,94%,51.97819495
Chart,25,1,20%,8%,131.7018068
Chart,25,2,21%,8%,131.6892931
Chart,25,3,20%,8%,131.2503791
Chart,25,4,20%,8%,133.6819048
Chart,25,5,20%,8%,131.1806991
Chart,25,6,20%,8%,133.1620588
Chart,25,7,20%,8%,131.11286
Chart,25,8,20%,8%,130.9569199
Chart,25,9,26%,19%,131.651083
Chart,25,10,51%,22%,138.7640669
Chart,25,11,20%,8%,131.3732462
Chart,25,12,20%,8%,131.6985741
Chart,25,13,20%,8%,131.4125271
Chart,25,14,20%,8%,130.595099
Chart,25,15,26%,20%,136.030725
Chart,25,16,30%,20%,134.169781
Chart,25,17,20%,8%,133.5477681
Chart,25,18,19%,8%,144.8284919
Chart,25,19,26%,19%,134.431453
Chart,25,20,27%,19%,151.130451
Chart,25,21,19%,6%,137.296556
Chart,25,22,20%,8%,132.7108381
Chart,25,23,20%,8%,131.2788241
Chart,25,24,28%,21%,132.6044528
Chart,25,25,20%,8%,136.7475219
Chart,25,26,20%,8%,139.9393671
Chart,25,27,22%,8%,136.110393
Chart,25,28,20%,8%,131.7184751
Chart,25,29,20%,8%,130.8206
Chart,25,30,20%,8%,129.9090281
Chart,4,1,58%,14%,219.7312322
Chart,4,2,65%,15%,246.006937
Chart,4,3,56%,15%,212.1265211
Chart,4,4,59%,14%,224.0698791
Chart,4,5,60%,13%,208.7749228
Chart,4,6,57%,15%,222.1115501
Chart,4,7,55%,14%,209.4087801
Chart,4,8,64%,14%,212.9805479
Chart,4,9,62%,14%,212.6621611
Chart,4,10,55%,13%,212.3679781
Chart,4,11,58%,15%,209.87287
Chart,4,12,59%,14%,222.5847731
Chart,4,13,61%,13%,236.688633
Chart,4,14,60%,12%,211.856868
Chart,4,15,59%,14%,250.489274
Chart,4,16,61%,14%,223.8385179
Chart,4,17,56%,15%,444.3827381
Chart,4,18,63%,15%,219.2740428
Chart,4,19,61%,14%,207.38341
Chart,4,20,61%,15%,264.6057661
Chart,4,21,61%,14%,211.3987989
Chart,4,22,62%,15%,238.595082
Chart,4,23,61%,15%,213.097384
Chart,4,24,62%,13%,254.8234799
Chart,4,25,65%,13%,210.8389421
Chart,4,26,65%,14%,214.8312151
Chart,4,27,54%,14%,220.4629309
Chart,4,28,62%,14%,209.905966
Chart,4,29,60%,16%,221.9292068
Chart,4,30,57%,14%,223.32285
Chart,7,1,100%,38%,48.83022618
Chart,7,2,100%,41%,123.6064179
Chart,7,3,99%,36%,132.7163579
Chart,7,4,100%,39%,71.68347621
Chart,7,5,100%,40%,74.376472
Chart,7,6,100%,38%,89.62245297
Chart,7,7,100%,38%,67.29322815
Chart,7,8,100%,40%,43.67518282
Chart,7,9,100%,40%,63.26301813
Chart,7,10,100%,39%,72.53003311
Chart,7,11,100%,40%,93.07849908
Chart,7,12,100%,36%,39.51682997
Chart,7,13,100%,41%,93.52352023
Chart,7,14,100%,39%,59.80805087
Chart,7,15,100%,40%,56.97334504
Chart,7,16,100%,40%,83.76435089
Chart,7,17,100%,41%,99.02177405
Chart,7,18,100%,42%,72.78339601
Chart,7,19,100%,39%,64.1332221
Chart,7,20,100%,38%,66.51728415
Chart,7,21,100%,40%,52.05624914
Chart,7,22,100%,39%,84.01350379
Chart,7,23,100%,42%,60.63357687
Chart,7,24,99%,45%,132.2387929
Chart,7,25,100%,39%,54.32265115
Chart,7,26,100%,39%,49.93807602
Chart,7,27,100%,39%,98.74986291
Chart,7,28,100%,38%,51.16476202
Chart,7,29,100%,39%,46.62953901
Chart,7,30,100%,43%,59.98209691
Chart,8,1,87%,22%,126.780061
Chart,8,2,88%,23%,131.033551
Chart,8,3,86%,20%,129.052892
Chart,8,4,87%,24%,131.8035119
Chart,8,5,87%,22%,127.3124912
Chart,8,6,87%,22%,127.656095
Chart,8,7,87%,20%,128.1807699
Chart,8,8,88%,22%,130.7969201
Chart,8,9,88%,22%,129.6098399
Chart,8,10,87%,24%,128.5923491
Chart,8,11,87%,22%,128.041631
Chart,8,12,88%,24%,126.3444021
Chart,8,13,87%,22%,130.8697031
Chart,8,14,87%,22%,134.9126921
Chart,8,15,88%,22%,142.0269129
Chart,8,16,88%,23%,126.9332812
Chart,8,17,87%,21%,141.9441259
Chart,8,18,87%,22%,129.004178
Chart,8,19,88%,22%,133.4384089
Chart,8,20,87%,21%,127.30216
Chart,8,21,88%,22%,136.1309001
Chart,8,22,87%,24%,129.302629
Chart,8,23,88%,22%,127.889318
Chart,8,24,87%,21%,127.123477
Chart,8,25,87%,22%,128.0612781
Chart,8,26,88%,22%,132.8037171
Chart,8,27,87%,21%,129.158675
Chart,8,28,87%,22%,129.6309941
Chart,8,29,88%,22%,132.5529962
Chart,8,30,87%,21%,129.5520561
Closure,123,1,13%,21%,138.521898
Closure,123,2,13%,23%,137.3481269
Closure,123,3,36%,24%,141.4967589
Closure,123,4,14%,21%,142.3452499
Closure,123,5,38%,25%,143.903626
Closure,123,6,12%,19%,139.4289119
Closure,123,7,38%,26%,140.456831
Closure,123,8,12%,20%,136.9803109
Closure,123,9,12%,19%,141.6776791
Closure,123,10,13%,22%,137.818563
Closure,123,11,15%,29%,142.195307
Closure,123,12,13%,22%,137.294368
Closure,123,13,13%,22%,139.2568669
Closure,123,14,13%,19%,137.370702
Closure,123,15,14%,29%,139.934474
Closure,123,16,33%,20%,142.2758369
Closure,123,17,12%,17%,144.259243
Closure,123,18,13%,22%,138.425914
Closure,123,19,13%,19%,141.6480899
Closure,123,20,43%,26%,142.6018689
Closure,123,21,14%,27%,141.682462
Closure,123,22,13%,19%,137.0487909
Closure,123,23,13%,25%,143.6265619
Closure,123,24,13%,19%,136.5255399
Closure,123,25,15%,29%,139.0037682
Closure,123,26,11%,20%,141.5581038
Closure,123,27,14%,27%,140.871604
Closure,123,28,12%,21%,143.708545
Closure,123,29,13%,19%,140.049614
Closure,123,30,13%,19%,137.7193139
Closure,14,1,55%,8%,141.0857081
Closure,14,2,61%,11%,144.321883
Closure,14,3,62%,9%,144.8825722
Closure,14,4,62%,12%,144.7827768
Closure,14,5,57%,9%,142.2028229
Closure,14,6,53%,7%,141.922683
Closure,14,7,63%,10%,144.224824
Closure,14,8,54%,8%,145.4689841
Closure,14,9,58%,9%,139.39045
Closure,14,10,67%,10%,152.6881671
Closure,14,11,62%,10%,143.6459548
Closure,14,12,54%,8%,139.687604
Closure,14,13,55%,7%,140.1296129
Closure,14,14,63%,12%,141.306875
Closure,14,15,55%,9%,143.2539561
Closure,14,16,49%,6%,154.8444278
Closure,14,17,58%,9%,140.3077052
Closure,14,18,69%,12%,142.7636979
Closure,14,19,51%,7%,260.0626159
Closure,14,20,61%,11%,140.50581
Closure,14,21,42%,6%,161.8800459
Closure,14,22,57%,8%,142.012701
Closure,14,23,59%,7%,141.669322
Closure,14,24,66%,9%,141.699441
Closure,14,25,60%,8%,241.322042
Closure,14,26,54%,9%,139.6232378
Closure,14,27,58%,8%,148.2625151
Closure,14,28,65%,11%,143.5068791
Closure,14,29,55%,8%,145.4179699
Closure,14,30,,,19.48920703
Closure,38,1,10%,8%,126.0249619
Closure,38,2,10%,9%,126.1025031
Closure,38,3,10%,8%,125.067641
Closure,38,4,10%,9%,125.3620842
Closure,38,5,10%,9%,125.0276601
Closure,38,6,10%,8%,125.6215589
Closure,38,7,10%,8%,125.4010942
Closure,38,8,10%,9%,125.3578141
Closure,38,9,10%,9%,124.62569
Closure,38,10,10%,8%,125.31058
Closure,38,11,10%,9%,125.390975
Closure,38,12,10%,9%,125.6426668
Closure,38,13,10%,9%,125.94034
Closure,38,14,10%,9%,125.6998448
Closure,38,15,10%,9%,125.729908
Closure,38,16,10%,9%,126.1660371
Closure,38,17,10%,9%,125.876426
Closure,38,18,10%,9%,125.7176399
Closure,38,19,10%,8%,126.105983
Closure,38,20,10%,9%,126.02495
Closure,38,21,10%,9%,126.3549049
Closure,38,22,10%,9%,125.75473
Closure,38,23,10%,9%,126.1354749
Closure,38,24,10%,9%,128.509917
Closure,38,25,10%,8%,127.0341301
Closure,38,26,10%,9%,125.6225359
Closure,38,27,10%,8%,128.986367
Closure,38,28,10%,9%,127.0411091
Closure,38,29,10%,9%,125.486361
Closure,38,30,10%,9%,125.9720292
Closure,57,1,26%,5%,131.9551001
Closure,57,2,26%,6%,132.5771539
Closure,57,3,31%,11%,133.415643
Closure,57,4,31%,10%,134.3064599
Closure,57,5,27%,6%,132.533195
Closure,57,6,25%,6%,131.3219609
Closure,57,7,31%,11%,130.8422599
Closure,57,8,25%,5%,131.3521051
Closure,57,9,26%,5%,134.6991
Closure,57,10,26%,5%,131.8310959
Closure,57,11,31%,11%,131.331089
Closure,57,12,31%,11%,135.5453238
Closure,57,13,31%,10%,132.1317248
Closure,57,14,30%,9%,133.1160882
Closure,57,15,26%,5%,132.0617728
Closure,57,16,25%,6%,132.4333251
Closure,57,17,27%,5%,132.2790961
Closure,57,18,38%,12%,139.1580679
Closure,57,19,30%,11%,131.4663892
Closure,57,20,38%,12%,137.2336099
Closure,57,21,31%,10%,132.0930462
Closure,57,22,26%,5%,133.8640881
Closure,57,23,31%,10%,131.813664
Closure,57,24,30%,11%,136.916146
Closure,57,25,30%,10%,131.417717
Closure,57,26,25%,5%,132.1641221
Closure,57,27,30%,11%,131.760555
Closure,57,28,31%,10%,133.8574171
Closure,57,29,26%,5%,131.151391
Closure,57,30,30%,10%,133.215898
Closure,62,1,72%,81%,128.8699799
Closure,62,2,72%,79%,131.099297
Closure,62,3,72%,81%,135.033354
Closure,62,4,72%,83%,131.5894659
Closure,62,5,72%,84%,130.835516
Closure,62,6,72%,79%,129.9936349
Closure,62,7,72%,79%,133.1937289
Closure,62,8,72%,82%,131.49225
Closure,62,9,72%,80%,129.9567959
Closure,62,10,72%,83%,129.4405591
Closure,62,11,72%,80%,135.6293941
Closure,62,12,72%,84%,134.6395371
Closure,62,13,72%,80%,129.391943
Closure,62,14,72%,81%,133.053303
Closure,62,15,72%,84%,131.0894842
Closure,62,16,72%,83%,131.252959
Closure,62,17,72%,82%,133.9539969
Closure,62,18,72%,79%,130.4914942
Closure,62,19,72%,78%,128.654207
Closure,62,20,72%,81%,133.5516341
Closure,62,21,72%,80%,133.557539
Closure,62,22,72%,81%,130.040925
Closure,62,23,72%,82%,129.355051
Closure,62,24,72%,78%,129.549196
Closure,62,25,72%,82%,129.1550741
Closure,62,26,72%,73%,129.989342
Closure,62,27,72%,82%,130.6361639
Closure,62,28,72%,79%,130.589577
Closure,62,29,72%,80%,133.191998
Closure,62,30,72%,79%,132.720402
Closure,63,1,72%,77%,132.4877622
Closure,63,2,72%,83%,135.093034
Closure,63,3,72%,82%,128.8598621
Closure,63,4,72%,84%,128.988337
Closure,63,5,72%,80%,129.3336618
Closure,63,6,72%,82%,131.710366
Closure,63,7,72%,79%,128.8323889
