Patch,Project,Bug,Test,Seed,Test Number,Failing Tests,Time
patch-Lang-44-fix.patch,Lang,44,Evosuite_2019,2,68,0,1.651
patch-Lang-44-fix.patch,Lang,44,Evosuite_2019,3,73,0,1.647
patch-Lang-44-fix.patch,Lang,44,Evosuite_2019,4,66,0,1.643
patch-Lang-44-fix.patch,Lang,44,Evosuite_2019,5,67,0,1.644
patch-Lang-44-fix.patch,Lang,44,Evosuite_2019,6,65,0,1.644
patch-Lang-44-fix.patch,Lang,44,Evosuite_2019,7,67,0,1.648
patch-Lang-44-fix.patch,Lang,44,Evosuite_2019,8,70,0,1.648
patch-Lang-44-fix.patch,Lang,44,Evosuite_2019,9,66,0,1.644
patch-Lang-44-fix.patch,Lang,44,Evosuite_2019,10,69,0,1.645
patch-Lang-44-fix.patch,Lang,44,Evosuite_2019,11,65,0,1.648
patch-Lang-44-fix.patch,Lang,44,Evosuite_2019,12,72,0,1.649
patch-Lang-44-fix.patch,Lang,44,Evosuite_2019,13,73,0,1.647
patch-Lang-44-fix.patch,Lang,44,Evosuite_2019,14,66,0,1.645
patch-Lang-44-fix.patch,Lang,44,Evosuite_2019,15,70,0,1.645
patch-Lang-44-fix.patch,Lang,44,Evosuite_2019,16,72,0,1.646
patch-Lang-44-fix.patch,Lang,44,Evosuite_2019,17,70,0,1.65
patch-Lang-44-fix.patch,Lang,44,Evosuite_2019,18,69,0,1.645
patch-Lang-44-fix.patch,Lang,44,Evosuite_2019,19,72,0,1.646
patch-Lang-44-fix.patch,Lang,44,Evosuite_2019,20,68,0,1.647
patch-Lang-44-fix.patch,Lang,44,Evosuite_2019,21,70,0,1.647
patch-Lang-44-fix.patch,Lang,44,Evosuite_2019,22,66,0,1.646
patch-Lang-44-fix.patch,Lang,44,Evosuite_2019,23,65,0,1.644
patch-Lang-44-fix.patch,Lang,44,Evosuite_2019,24,72,0,1.647
patch-Lang-44-fix.patch,Lang,44,Evosuite_2019,25,67,0,1.645
patch-Lang-44-fix.patch,Lang,44,Evosuite_2019,26,69,0,1.646
patch-Lang-44-fix.patch,Lang,44,Evosuite_2019,27,64,0,1.643
patch-Lang-44-fix.patch,Lang,44,Evosuite_2019,28,68,0,1.646
patch-Lang-44-fix.patch,Lang,44,Evosuite_2019,29,66,0,1.644
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,0,34,0,1.626
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,1,33,0,1.626
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,2,33,0,1.627
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,3,33,0,1.626
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,4,35,0,1.624
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,5,34,0,1.623
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,6,35,0,1.625
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,7,33,0,1.624
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,8,33,0,1.624
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,9,34,0,1.625
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,10,33,0,1.624
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,11,37,0,1.624
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,12,34,0,1.625
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,13,34,0,1.624
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,14,35,0,1.624
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,15,33,0,1.624
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,16,33,0,1.624
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,17,31,0,1.623
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,18,34,0,1.625
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,19,34,0,1.625
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,20,34,0,1.63
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,21,35,0,1.624
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,22,32,0,1.623
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,23,33,0,1.624
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,25,35,0,1.625
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,26,34,0,1.624
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,27,36,0,1.626
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,28,33,0,1.624
patch-Lang-45-fix.patch,Lang,45,Evosuite_2019,29,36,0,1.625
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,0,106,0,1.677
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,1,104,0,1.651
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,2,102,0,1.653
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,3,104,0,1.652
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,4,109,0,1.648
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,5,103,0,1.65
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,6,108,0,1.652
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,7,104,0,1.651
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,8,102,0,1.652
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,9,102,0,1.653
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,10,105,0,1.647
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,11,101,0,1.651
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,12,109,0,1.649
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,13,102,0,1.653
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,14,109,0,1.652
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,15,105,0,1.652
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,16,102,0,1.654
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,17,105,0,1.653
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,19,107,0,1.648
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,20,102,0,1.65
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,21,109,0,1.652
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,22,108,0,1.649
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,23,104,0,1.652
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,24,105,0,1.651
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,25,105,0,1.653
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,26,107,0,1.648
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,27,102,0,1.651
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,28,100,0,1.656
patch-Lang-51-fix.patch,Lang,51,Evosuite_2019,29,106,0,1.647
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,0,17,0,1.624
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,1,16,0,1.623
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,2,16,0,1.625
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,3,16,0,1.626
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,4,16,0,1.626
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,5,17,0,1.625
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,6,16,0,1.624
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,7,17,0,1.624
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,8,17,0,1.624
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,9,17,0,1.625
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,10,16,0,1.625
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,11,16,0,1.624
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,12,17,0,1.624
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,13,16,0,1.623
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,14,16,0,1.629
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,15,17,0,1.625
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,16,17,0,1.625
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,17,16,0,1.624
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,18,17,0,1.625
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,19,16,0,1.624
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,20,17,0,1.623
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,21,17,0,1.624
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,22,17,0,1.624
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,24,16,0,1.625
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,25,17,0,1.625
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,26,17,0,1.624
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,27,16,0,1.624
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,28,17,0,1.626
patch-Lang-55-fix.patch,Lang,55,Evosuite_2019,29,17,0,1.624
patch-Lang-57-fix.patch,Lang,57,Evosuite_2019,0,26,0,1.645
patch-Lang-57-fix.patch,Lang,57,Evosuite_2019,1,22,0,1.652
patch-Lang-57-fix.patch,Lang,57,Evosuite_2019,2,21,0,1.642
patch-Lang-57-fix.patch,Lang,57,Evosuite_2019,3,21,0,1.65
patch-Lang-57-fix.patch,Lang,57,Evosuite_2019,4,25,0,1.663
patch-Lang-57-fix.patch,Lang,57,Evosuite_2019,5,22,0,1.653
patch-Lang-57-fix.patch,Lang,57,Evosuite_2019,6,23,0,1.645
patch-Lang-57-fix.patch,Lang,57,Evosuite_2019,7,19,0,1.65
patch-Lang-57-fix.patch,Lang,57,Evosuite_2019,8,24,0,1.648
patch-Lang-57-fix.patch,Lang,57,Evosuite_2019,9,25,0,1.643
patch-Lang-57-fix.patch,Lang,57,Evosuite_2019,10,24,0,1.646
patch-Lang-57-fix.patch,Lang,57,Evosuite_2019,11,22,0,1.645
patch-Lang-57-fix.patch,Lang,57,Evosuite_2019,12,24,0,1.643
patch-Lang-57-fix.patch,Lang,57,Evosuite_2019,14,20,0,1.644
patch-Lang-57-fix.patch,Lang,57,Evosuite_2019,16,20,0,1.658
patch-Lang-57-fix.patch,Lang,57,Evosuite_2019,17,23,0,1.647
patch-Lang-57-fix.patch,Lang,57,Evosuite_2019,18,22,0,1.65
patch-Lang-57-fix.patch,Lang,57,Evosuite_2019,19,26,0,1.647
patch-Lang-57-fix.patch,Lang,57,Evosuite_2019,20,24,0,1.644
patch-Lang-57-fix.patch,Lang,57,Evosuite_2019,21,22,0,1.658
patch-Lang-57-fix.patch,Lang,57,Evosuite_2019,22,19,0,1.645
patch-Lang-57-fix.patch,Lang,57,Evosuite_2019,23,23,0,1.644
patch-Lang-57-fix.patch,Lang,57,Evosuite_2019,24,22,0,1.642
patch-Lang-57-fix.patch,Lang,57,Evosuite_2019,25,24,0,1.643
patch-Lang-57-fix.patch,Lang,57,Evosuite_2019,26,24,0,1.643
patch-Lang-57-fix.patch,Lang,57,Evosuite_2019,27,22,0,1.643
patch-Lang-57-fix.patch,Lang,57,Evosuite_2019,28,23,0,1.643
patch-Lang-57-fix.patch,Lang,57,Evosuite_2019,29,23,0,1.649
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,0,153,0,1.669
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,1,156,0,1.67
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,2,155,0,1.675
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,3,158,0,1.672
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,4,157,0,1.671
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,5,157,0,1.673
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,6,155,0,1.676
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,7,158,0,1.681
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,8,158,0,1.684
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,9,155,0,1.677
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,10,155,0,1.682
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,11,156,0,1.671
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,12,156,0,1.673
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,13,154,0,1.675
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,14,157,0,1.669
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,15,154,0,1.67
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,16,155,0,1.674
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,17,153,0,1.669
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,18,158,0,1.675
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,19,154,0,1.671
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,20,153,0,1.668
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,21,159,0,1.674
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,22,158,0,1.674
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,23,155,0,1.669
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,24,155,0,1.68
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,25,153,0,1.677
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,26,156,0,1.67
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,27,154,0,1.671
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,28,153,0,1.67
patch-Lang-58-fix.patch,Lang,58,Evosuite_2019,29,155,0,1.673
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,0,219,7,1.695
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,1,217,20,1.696
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,2,223,3,1.695
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,3,226,9,2.09
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,4,224,6,1.692
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,5,221,10,1.696
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,6,224,7,1.697
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,7,219,12,1.693
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,8,230,7,1.693
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,9,225,7,1.695
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,10,222,11,1.696
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,11,214,14,1.698
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,12,220,4,1.695
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,13,218,5,1.694
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,14,225,13,1.694
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,15,226,9,1.698
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,16,226,5,1.695
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,17,223,10,1.695
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,18,227,9,1.698
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,19,223,7,1.692
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,20,221,8,1.697
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,21,220,12,1.693
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,22,225,9,1.692
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,23,214,9,1.694
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,24,228,12,1.695
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,25,225,9,1.698
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,26,219,7,1.693
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,27,218,8,1.693
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,28,221,9,1.696
patch-Lang-60-fix.patch,Lang,60,Evosuite_2019,29,226,8,1.693
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,0,136,0,1.676
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,1,131,0,1.665
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,2,132,0,1.669
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,3,136,0,1.671
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,4,130,0,1.664
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,5,134,0,1.667
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,6,132,0,1.666
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,7,135,0,1.667
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,8,136,0,1.667
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,9,131,0,1.666
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,10,129,0,1.665
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,11,129,0,1.665
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,12,130,0,1.664
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,13,132,0,1.665
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,14,132,0,1.667
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,15,135,0,1.665
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,16,137,0,1.669
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,17,132,0,1.665
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,18,131,0,1.664
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,19,133,0,1.665
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,20,134,0,1.671
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,21,130,0,1.667
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,22,133,0,1.664
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,23,133,0,1.665
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,24,133,0,1.668
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,25,134,0,1.671
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,26,130,0,1.663
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,27,132,0,1.665
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,28,130,0,1.662
patch-Lang-7-fix.patch,Lang,7,Evosuite_2019,29,132,0,1.666
patch-Math-2-fix.patch,Math,2,Evosuite_2019,0,14,0,1.673
patch-Math-2-fix.patch,Math,2,Evosuite_2019,1,14,0,1.736
patch-Math-2-fix.patch,Math,2,Evosuite_2019,2,14,0,1.664
patch-Math-2-fix.patch,Math,2,Evosuite_2019,3,15,1,1.658
patch-Math-2-fix.patch,Math,2,Evosuite_2019,4,14,0,1.657
patch-Math-2-fix.patch,Math,2,Evosuite_2019,5,15,0,1.655
patch-Math-2-fix.patch,Math,2,Evosuite_2019,7,15,0,3.133
patch-Math-2-fix.patch,Math,2,Evosuite_2019,8,15,0,1.654
patch-Math-2-fix.patch,Math,2,Evosuite_2019,9,15,0,2.29
patch-Math-2-fix.patch,Math,2,Evosuite_2019,10,15,0,1.647
patch-Math-2-fix.patch,Math,2,Evosuite_2019,11,15,0,1.661
patch-Math-2-fix.patch,Math,2,Evosuite_2019,12,14,0,1.645
patch-Math-2-fix.patch,Math,2,Evosuite_2019,13,14,0,1.654
patch-Math-2-fix.patch,Math,2,Evosuite_2019,14,14,0,1.719
patch-Math-2-fix.patch,Math,2,Evosuite_2019,15,17,0,1.651
patch-Math-2-fix.patch,Math,2,Evosuite_2019,16,15,0,1.655
patch-Math-2-fix.patch,Math,2,Evosuite_2019,17,14,0,1.797
patch-Math-2-fix.patch,Math,2,Evosuite_2019,18,14,1,1.652
patch-Math-2-fix.patch,Math,2,Evosuite_2019,19,15,0,1.689
patch-Math-2-fix.patch,Math,2,Evosuite_2019,20,16,0,1.655
patch-Math-2-fix.patch,Math,2,Evosuite_2019,21,15,0,1.652
patch-Math-2-fix.patch,Math,2,Evosuite_2019,22,15,0,1.744
patch-Math-2-fix.patch,Math,2,Evosuite_2019,23,14,0,1.65
patch-Math-2-fix.patch,Math,2,Evosuite_2019,24,15,1,1.659
patch-Math-2-fix.patch,Math,2,Evosuite_2019,25,14,1,5.643
patch-Math-2-fix.patch,Math,2,Evosuite_2019,26,14,1,1.654
patch-Math-2-fix.patch,Math,2,Evosuite_2019,27,13,0,1.938
patch-Math-2-fix.patch,Math,2,Evosuite_2019,28,16,0,1.652
patch-Math-2-fix.patch,Math,2,Evosuite_2019,29,14,0,1.781
patch-Math-32-fix.patch,Math,32,Evosuite_2019,0,6,0,1.649
patch-Math-32-fix.patch,Math,32,Evosuite_2019,1,11,0,1.654
patch-Math-32-fix.patch,Math,32,Evosuite_2019,2,10,0,1.658
patch-Math-32-fix.patch,Math,32,Evosuite_2019,3,10,0,1.653
patch-Math-32-fix.patch,Math,32,Evosuite_2019,4,15,4,1.682
patch-Math-32-fix.patch,Math,32,Evosuite_2019,5,8,0,1.661
patch-Math-32-fix.patch,Math,32,Evosuite_2019,6,10,0,1.661
patch-Math-32-fix.patch,Math,32,Evosuite_2019,7,10,0,1.664
patch-Math-32-fix.patch,Math,32,Evosuite_2019,8,9,0,1.662
patch-Math-32-fix.patch,Math,32,Evosuite_2019,9,9,0,1.661
patch-Math-32-fix.patch,Math,32,Evosuite_2019,10,9,0,1.655
patch-Math-32-fix.patch,Math,32,Evosuite_2019,11,10,0,1.656
patch-Math-32-fix.patch,Math,32,Evosuite_2019,12,8,0,1.654
patch-Math-32-fix.patch,Math,32,Evosuite_2019,13,10,0,1.651
patch-Math-32-fix.patch,Math,32,Evosuite_2019,14,10,0,1.655
patch-Math-32-fix.patch,Math,32,Evosuite_2019,15,10,0,1.656
patch-Math-32-fix.patch,Math,32,Evosuite_2019,16,10,0,1.657
patch-Math-32-fix.patch,Math,32,Evosuite_2019,17,9,0,1.655
patch-Math-32-fix.patch,Math,32,Evosuite_2019,18,8,0,2.16
patch-Math-32-fix.patch,Math,32,Evosuite_2019,19,10,0,1.659
patch-Math-32-fix.patch,Math,32,Evosuite_2019,20,8,0,1.649
patch-Math-32-fix.patch,Math,32,Evosuite_2019,21,10,0,1.661
patch-Math-32-fix.patch,Math,32,Evosuite_2019,22,8,0,1.656
patch-Math-32-fix.patch,Math,32,Evosuite_2019,23,10,0,1.651
patch-Math-32-fix.patch,Math,32,Evosuite_2019,24,8,0,1.649
patch-Math-32-fix.patch,Math,32,Evosuite_2019,25,9,0,1.657
patch-Math-32-fix.patch,Math,32,Evosuite_2019,26,10,0,1.652
patch-Math-32-fix.patch,Math,32,Evosuite_2019,27,9,0,1.651
patch-Math-32-fix.patch,Math,32,Evosuite_2019,28,10,0,1.652
patch-Math-32-fix.patch,Math,32,Evosuite_2019,29,10,0,1.659
patch-Math-35-fix.patch,Math,35,Evosuite_2019,0,3,0,1.625
patch-Math-35-fix.patch,Math,35,Evosuite_2019,1,3,0,1.628
patch-Math-35-fix.patch,Math,35,Evosuite_2019,2,3,0,1.631
patch-Math-35-fix.patch,Math,35,Evosuite_2019,3,4,0,1.623
patch-Math-35-fix.patch,Math,35,Evosuite_2019,4,3,0,1.629
patch-Math-35-fix.patch,Math,35,Evosuite_2019,5,4,0,1.63
patch-Math-35-fix.patch,Math,35,Evosuite_2019,6,3,0,1.623
patch-Math-35-fix.patch,Math,35,Evosuite_2019,7,4,0,1.634
patch-Math-35-fix.patch,Math,35,Evosuite_2019,8,3,0,1.622
patch-Math-35-fix.patch,Math,35,Evosuite_2019,9,4,0,1.624
patch-Math-35-fix.patch,Math,35,Evosuite_2019,10,3,0,1.623
patch-Math-35-fix.patch,Math,35,Evosuite_2019,11,4,0,1.628
patch-Math-35-fix.patch,Math,35,Evosuite_2019,12,4,0,1.629
patch-Math-35-fix.patch,Math,35,Evosuite_2019,13,3,0,1.627
patch-Math-35-fix.patch,Math,35,Evosuite_2019,14,3,0,1.623
patch-Math-35-fix.patch,Math,35,Evosuite_2019,15,3,0,1.628
patch-Math-35-fix.patch,Math,35,Evosuite_2019,16,3,0,1.631
patch-Math-35-fix.patch,Math,35,Evosuite_2019,17,3,0,1.627
patch-Math-35-fix.patch,Math,35,Evosuite_2019,18,4,0,1.629
patch-Math-35-fix.patch,Math,35,Evosuite_2019,19,4,0,1.624
patch-Math-35-fix.patch,Math,35,Evosuite_2019,20,4,0,1.623
patch-Math-35-fix.patch,Math,35,Evosuite_2019,21,4,0,1.627
patch-Math-35-fix.patch,Math,35,Evosuite_2019,22,3,0,1.627
patch-Math-35-fix.patch,Math,35,Evosuite_2019,23,3,0,1.623
patch-Math-35-fix.patch,Math,35,Evosuite_2019,24,4,0,1.623
patch-Math-35-fix.patch,Math,35,Evosuite_2019,25,3,0,1.625
patch-Math-35-fix.patch,Math,35,Evosuite_2019,26,4,0,1.628
patch-Math-35-fix.patch,Math,35,Evosuite_2019,27,3,0,1.628
patch-Math-35-fix.patch,Math,35,Evosuite_2019,28,4,0,1.623
patch-Math-35-fix.patch,Math,35,Evosuite_2019,29,3,0,1.627
patch-Math-39-fix.patch,Math,39,Evosuite_2019,0,7,2,15.571
patch-Math-39-fix.patch,Math,39,Evosuite_2019,1,7,3,16.912
patch-Math-39-fix.patch,Math,39,Evosuite_2019,2,8,3,15.757
patch-Math-39-fix.patch,Math,39,Evosuite_2019,3,6,1,6.029
patch-Math-39-fix.patch,Math,39,Evosuite_2019,4,8,4,22.248
patch-Math-39-fix.patch,Math,39,Evosuite_2019,5,,0,1.6
patch-Math-39-fix.patch,Math,39,Evosuite_2019,6,7,3,14.247
patch-Math-39-fix.patch,Math,39,Evosuite_2019,7,8,3,14.761
patch-Math-39-fix.patch,Math,39,Evosuite_2019,8,8,3,17.841
patch-Math-39-fix.patch,Math,39,Evosuite_2019,9,6,1,5.713
patch-Math-39-fix.patch,Math,39,Evosuite_2019,10,7,2,10.591
patch-Math-39-fix.patch,Math,39,Evosuite_2019,11,8,4,23.596
patch-Math-39-fix.patch,Math,39,Evosuite_2019,12,6,2,11.416
patch-Math-39-fix.patch,Math,39,Evosuite_2019,13,7,3,15.84
patch-Math-39-fix.patch,Math,39,Evosuite_2019,14,6,2,13.326
patch-Math-39-fix.patch,Math,39,Evosuite_2019,15,7,3,15.74
patch-Math-39-fix.patch,Math,39,Evosuite_2019,16,7,2,11.211
patch-Math-39-fix.patch,Math,39,Evosuite_2019,18,7,2,13.007
patch-Math-39-fix.patch,Math,39,Evosuite_2019,19,7,2,11.197
patch-Math-39-fix.patch,Math,39,Evosuite_2019,20,8,3,14.069
patch-Math-39-fix.patch,Math,39,Evosuite_2019,21,8,3,17.111
patch-Math-39-fix.patch,Math,39,Evosuite_2019,22,8,3,16.991
patch-Math-39-fix.patch,Math,39,Evosuite_2019,23,7,3,16.362
patch-Math-39-fix.patch,Math,39,Evosuite_2019,24,6,2,10.538
patch-Math-39-fix.patch,Math,39,Evosuite_2019,25,7,3,17.007
patch-Math-39-fix.patch,Math,39,Evosuite_2019,26,8,3,14.544
patch-Math-39-fix.patch,Math,39,Evosuite_2019,27,7,2,10.021
patch-Math-39-fix.patch,Math,39,Evosuite_2019,28,8,3,15.257
patch-Math-39-fix.patch,Math,39,Evosuite_2019,29,,0,1.6
patch-Math-5-fix.patch,Math,5,Evosuite_2019,0,76,0,1.671
patch-Math-5-fix.patch,Math,5,Evosuite_2019,1,75,0,1.667
patch-Math-5-fix.patch,Math,5,Evosuite_2019,2,74,0,1.667
patch-Math-5-fix.patch,Math,5,Evosuite_2019,3,76,0,1.669
