Patch,project,bug,test,seed,total test,failing test,time,failures,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Randoop,19,817,0,0.247,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Randoop,20,817,0,0.235,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Randoop,21,817,0,0.237,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Randoop,22,817,0,0.238,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Randoop,23,817,0,0.258,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Randoop,24,817,0,0.27,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Randoop,25,817,0,0.246,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Randoop,26,817,0,0.24,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Randoop,27,817,0,0.251,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Randoop,28,817,0,0.236,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,0,48,0,0.173,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,1,45,0,0.197,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,2,44,0,0.125,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,3,48,0,0.131,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,4,48,0,0.162,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,5,49,0,0.145,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,6,50,0,0.14,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,7,48,0,0.306,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,8,47,0,0.156,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,9,47,0,0.159,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,10,46,0,0.177,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,11,49,0,0.156,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,12,48,0,0.17,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,13,48,0,0.149,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,14,47,0,0.161,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,15,53,0,0.181,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,16,49,0,0.139,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,17,44,0,0.656,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,18,50,0,0.148,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,19,47,0,0.144,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,20,47,0,0.17,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,21,45,0,0.123,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,22,45,0,0.157,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,23,46,0,0.161,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,24,47,0,0.173,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,25,45,0,0.158,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,26,44,0,0.78,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,27,46,0,0.176,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,28,48,0,0.159,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Evosuite,29,47,0,0.154,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Randoop,1,0,0,0.001,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Randoop,2,0,0,0.004,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Randoop,3,0,0,0.003,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Randoop,4,0,0,0.002,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Randoop,5,0,0,0.002,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Randoop,6,0,0,0.002,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Randoop,7,0,0,0.002,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Randoop,8,0,0,0.002,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Randoop,9,0,0,0.002,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Randoop,10,0,0,0.003,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Randoop,11,0,0,0.003,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Randoop,12,0,0,0.003,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Randoop,16,1113,0,0.277,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Randoop,17,1113,0,0.294,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Randoop,18,1113,0,0.289,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Randoop,29,1225,0,0.317,,,,,,,,,,
patch1-Time-7-SimFix.patch,Time,7,DRR_Randoop,30,1225,0,0.293,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,0,8,0,0.364,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,1,9,0,0.318,,"java.lang.AssertionError: '0' != '1'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '0' != '10.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^org.jfree.data.general.SeriesException: No observation for x = 10^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^org.jfree.data.general.SeriesException: No observation for x = 10^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '0.0' != '100.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^org.jfree.data.general.SeriesException: No observation for x = 10^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^",,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,2,9,0,0.316,,"java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '10' != '1.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '10' != '1.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '10.0' != '100.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-5' != '-6'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^org.jfree.data.general.SeriesException: No observation for x = 10^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '10' != '1.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '10' != '1.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '10' != '1.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '3' != '4'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '10' != '1.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.ArrayIndexOutOfBoundsException: -2^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '1' != '2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.ArrayIndexOutOfBoundsException: -4^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.ArrayIndexOutOfBoundsException: -2^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.ArrayIndexOutOfBoundsException: -4^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '10' != '1.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '10' != '1.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '10' != '1.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.ArrayIndexOutOfBoundsException: -4^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-3' != '-4'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '10' != '1.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '0.0' != '100.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '10' != '1.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '100.0' != '0.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '10' != '1.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^org.jfree.data.general.SeriesException: No observation for x = 100^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-4' != '-5'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^",,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,3,8,0,0.338,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,4,8,0,0.32,,"java.lang.ArrayIndexOutOfBoundsException: -1^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1' != '-2'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.ArrayIndexOutOfBoundsException: -1^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '0' != '-1'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.ArrayIndexOutOfBoundsException: -1^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^",,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,5,9,0,0.347,,,,,,,,,,
patch2-Chart-24-Jaid.patch,Chart,24,DRR_Evosuite,6,9,0,0.349,,"java.lang.AssertionError: '10.0' != '100'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1.0' != '0.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '10.0' != '-1.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '10.0' != '100'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '0.0' != '10.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '0' != '1'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '100' != '52.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '10.0' != '100'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '100' != '52.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '0' != '1'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^org.jfree.data.general.SeriesException: X-value already exists.^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1.0' != '0.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '-1.0' != '0.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '10' != '-1.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '0.0' != '10.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '0.0' != '-1.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^java.lang.AssertionError: '1.0' != '0.0'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^",,,,,,,,
