Patch No.,Project,Bug,Test Category,Seed,Total Test No.,Failing Test No.,Time
patch-Math-3-fix.patch,Math,3,Randoop_2019,21,0,0,2.002
patch-Math-3-fix.patch,Math,3,Randoop_2019,22,0,0,2.002
patch-Math-3-fix.patch,Math,3,Randoop_2019,23,0,0,2.002
patch-Math-3-fix.patch,Math,3,Randoop_2019,24,0,0,2.003
patch-Math-3-fix.patch,Math,3,Randoop_2019,25,0,0,2.002
patch-Math-3-fix.patch,Math,3,Randoop_2019,26,0,0,2.002
patch-Math-3-fix.patch,Math,3,Randoop_2019,27,0,0,2.005
patch-Math-3-fix.patch,Math,3,Randoop_2019,28,0,0,2.002
patch-Math-3-fix.patch,Math,3,Randoop_2019,29,0,0,2.002
patch-Math-3-fix.patch,Math,3,Randoop_2019,30,0,0,2.003
patch-Math-30-fix.patch,Math,30,Randoop_2019,1,0,0,2.002
patch-Math-30-fix.patch,Math,30,Randoop_2019,2,0,0,2.001
patch-Math-30-fix.patch,Math,30,Randoop_2019,3,0,0,2.004
patch-Math-30-fix.patch,Math,30,Randoop_2019,4,0,0,2.003
patch-Math-30-fix.patch,Math,30,Randoop_2019,5,0,0,2.002
patch-Math-30-fix.patch,Math,30,Randoop_2019,6,0,0,2.003
patch-Math-30-fix.patch,Math,30,Randoop_2019,7,0,0,2.002
patch-Math-30-fix.patch,Math,30,Randoop_2019,8,0,0,2.001
patch-Math-30-fix.patch,Math,30,Randoop_2019,9,0,0,2
patch-Math-30-fix.patch,Math,30,Randoop_2019,10,0,0,2.002
patch-Math-30-fix.patch,Math,30,Randoop_2019,11,0,0,2.002
patch-Math-30-fix.patch,Math,30,Randoop_2019,12,0,0,2.003
patch-Math-30-fix.patch,Math,30,Randoop_2019,13,0,0,2.002
patch-Math-30-fix.patch,Math,30,Randoop_2019,14,0,0,2.004
patch-Math-30-fix.patch,Math,30,Randoop_2019,15,0,0,2.003
patch-Math-30-fix.patch,Math,30,Randoop_2019,16,0,0,2.002
patch-Math-30-fix.patch,Math,30,Randoop_2019,17,0,0,2.001
patch-Math-30-fix.patch,Math,30,Randoop_2019,18,0,0,2.003
patch-Math-30-fix.patch,Math,30,Randoop_2019,19,0,0,2.001
patch-Math-30-fix.patch,Math,30,Randoop_2019,20,0,0,2.002
patch-Math-30-fix.patch,Math,30,Randoop_2019,21,0,0,2.001
patch-Math-30-fix.patch,Math,30,Randoop_2019,22,0,0,2.004
patch-Math-30-fix.patch,Math,30,Randoop_2019,23,0,0,2.005
patch-Math-30-fix.patch,Math,30,Randoop_2019,24,0,0,2.003
patch-Math-30-fix.patch,Math,30,Randoop_2019,25,0,0,2.002
patch-Math-30-fix.patch,Math,30,Randoop_2019,26,0,0,2.002
patch-Math-30-fix.patch,Math,30,Randoop_2019,27,0,0,2.001
patch-Math-30-fix.patch,Math,30,Randoop_2019,28,0,0,2.002
patch-Math-30-fix.patch,Math,30,Randoop_2019,29,0,0,2.002
patch-Math-30-fix.patch,Math,30,Randoop_2019,30,0,0,2.001
patch-Math-31-fix.patch,Math,31,Randoop_2019,1,0,0,2.004
patch-Math-31-fix.patch,Math,31,Randoop_2019,2,0,0,2.003
patch-Math-31-fix.patch,Math,31,Randoop_2019,3,0,0,2.002
patch-Math-31-fix.patch,Math,31,Randoop_2019,4,0,0,2.002
patch-Math-31-fix.patch,Math,31,Randoop_2019,5,0,0,2.002
patch-Math-31-fix.patch,Math,31,Randoop_2019,6,0,0,2.003
patch-Math-31-fix.patch,Math,31,Randoop_2019,7,0,0,2.002
patch-Math-31-fix.patch,Math,31,Randoop_2019,8,0,0,2.003
patch-Math-31-fix.patch,Math,31,Randoop_2019,9,0,0,2.002
patch-Math-31-fix.patch,Math,31,Randoop_2019,10,0,0,2.002
patch-Math-31-fix.patch,Math,31,Randoop_2019,11,0,0,2.002
patch-Math-31-fix.patch,Math,31,Randoop_2019,12,0,0,2.002
patch-Math-31-fix.patch,Math,31,Randoop_2019,13,0,0,2.002
patch-Math-31-fix.patch,Math,31,Randoop_2019,14,0,0,2.003
patch-Math-31-fix.patch,Math,31,Randoop_2019,15,0,0,2.003
patch-Math-31-fix.patch,Math,31,Randoop_2019,16,0,0,2.003
patch-Math-31-fix.patch,Math,31,Randoop_2019,17,0,0,2.003
patch-Math-31-fix.patch,Math,31,Randoop_2019,18,0,0,2.004
patch-Math-31-fix.patch,Math,31,Randoop_2019,19,0,0,2.002
patch-Math-31-fix.patch,Math,31,Randoop_2019,20,0,0,2.002
patch-Math-31-fix.patch,Math,31,Randoop_2019,21,0,0,2.002
patch-Math-31-fix.patch,Math,31,Randoop_2019,22,0,0,2.002
patch-Math-31-fix.patch,Math,31,Randoop_2019,23,0,0,2.002
patch-Math-31-fix.patch,Math,31,Randoop_2019,24,0,0,2.001
patch-Math-31-fix.patch,Math,31,Randoop_2019,25,0,0,2.003
patch-Math-31-fix.patch,Math,31,Randoop_2019,26,0,0,2.002
patch-Math-31-fix.patch,Math,31,Randoop_2019,27,0,0,2.001
patch-Math-31-fix.patch,Math,31,Randoop_2019,28,0,0,2.003
patch-Math-31-fix.patch,Math,31,Randoop_2019,29,0,0,2.002
patch-Math-31-fix.patch,Math,31,Randoop_2019,30,0,0,2.002
patch-Math-33-fix.patch,Math,33,Randoop_2019,1,0,0,2.002
patch-Math-33-fix.patch,Math,33,Randoop_2019,2,0,0,2.002
patch-Math-33-fix.patch,Math,33,Randoop_2019,3,0,0,2.002
patch-Math-33-fix.patch,Math,33,Randoop_2019,4,0,0,2.004
patch-Math-33-fix.patch,Math,33,Randoop_2019,5,0,0,2.002
patch-Math-33-fix.patch,Math,33,Randoop_2019,6,0,0,2.004
patch-Math-33-fix.patch,Math,33,Randoop_2019,7,0,0,2.002
patch-Math-33-fix.patch,Math,33,Randoop_2019,8,0,0,2.003
patch-Math-33-fix.patch,Math,33,Randoop_2019,9,0,0,2.002
patch-Math-33-fix.patch,Math,33,Randoop_2019,10,0,0,2.002
patch-Math-33-fix.patch,Math,33,Randoop_2019,11,0,0,2.002
patch-Math-33-fix.patch,Math,33,Randoop_2019,12,0,0,2.002
patch-Math-33-fix.patch,Math,33,Randoop_2019,13,0,0,2.002
patch-Math-33-fix.patch,Math,33,Randoop_2019,14,0,0,2.005
patch-Math-33-fix.patch,Math,33,Randoop_2019,15,0,0,2.003
patch-Math-33-fix.patch,Math,33,Randoop_2019,16,0,0,2.003
patch-Math-33-fix.patch,Math,33,Randoop_2019,17,0,0,2.003
patch-Math-33-fix.patch,Math,33,Randoop_2019,18,0,0,2.002
patch-Math-33-fix.patch,Math,33,Randoop_2019,19,0,0,2.003
patch-Math-33-fix.patch,Math,33,Randoop_2019,20,0,0,2.002
patch-Math-33-fix.patch,Math,33,Randoop_2019,21,0,0,2.002
patch-Math-33-fix.patch,Math,33,Randoop_2019,22,0,0,2.002
patch-Math-33-fix.patch,Math,33,Randoop_2019,23,588,1,3.163
patch-Math-33-fix.patch,Math,33,Randoop_2019,24,588,1,3.199
patch-Math-33-fix.patch,Math,33,Randoop_2019,25,588,1,3.164
patch-Math-33-fix.patch,Math,33,Randoop_2019,26,588,1,3.204
patch-Math-33-fix.patch,Math,33,Randoop_2019,27,588,1,3.17
patch-Math-33-fix.patch,Math,33,Randoop_2019,28,1109,1,3.189
patch-Math-33-fix.patch,Math,33,Randoop_2019,29,1109,1,3.21
patch-Math-33-fix.patch,Math,33,Randoop_2019,30,1109,1,3.206
patch-Math-34-fix.patch,Math,34,Randoop_2019,1,0,0,2.002
patch-Math-34-fix.patch,Math,34,Randoop_2019,2,0,0,2.003
patch-Math-34-fix.patch,Math,34,Randoop_2019,3,0,0,2.001
patch-Math-34-fix.patch,Math,34,Randoop_2019,4,0,0,2.001
patch-Math-34-fix.patch,Math,34,Randoop_2019,5,0,0,2.002
patch-Math-34-fix.patch,Math,34,Randoop_2019,6,0,0,2.002
patch-Math-34-fix.patch,Math,34,Randoop_2019,7,0,0,2.003
patch-Math-34-fix.patch,Math,34,Randoop_2019,8,0,0,2.003
patch-Math-34-fix.patch,Math,34,Randoop_2019,9,0,0,2.003
patch-Math-34-fix.patch,Math,34,Randoop_2019,10,0,0,2.003
patch-Math-34-fix.patch,Math,34,Randoop_2019,11,0,0,2.003
patch-Math-34-fix.patch,Math,34,Randoop_2019,12,0,0,2.002
patch-Math-34-fix.patch,Math,34,Randoop_2019,13,0,0,2.002
patch-Math-34-fix.patch,Math,34,Randoop_2019,14,0,0,2.002
patch-Math-34-fix.patch,Math,34,Randoop_2019,15,0,0,2.003
patch-Math-34-fix.patch,Math,34,Randoop_2019,16,0,0,2.002
patch-Math-34-fix.patch,Math,34,Randoop_2019,17,0,0,2.004
patch-Math-34-fix.patch,Math,34,Randoop_2019,18,0,0,2.002
patch-Math-34-fix.patch,Math,34,Randoop_2019,19,0,0,2.003
patch-Math-34-fix.patch,Math,34,Randoop_2019,20,0,0,2.002
patch-Math-34-fix.patch,Math,34,Randoop_2019,21,0,0,2.002
patch-Math-34-fix.patch,Math,34,Randoop_2019,22,0,0,2.002
patch-Math-34-fix.patch,Math,34,Randoop_2019,23,0,0,2.001
patch-Math-34-fix.patch,Math,34,Randoop_2019,24,0,0,2.002
patch-Math-34-fix.patch,Math,34,Randoop_2019,25,0,0,2.002
patch-Math-34-fix.patch,Math,34,Randoop_2019,26,0,0,2.004
patch-Math-34-fix.patch,Math,34,Randoop_2019,27,0,0,2.003
patch-Math-34-fix.patch,Math,34,Randoop_2019,28,0,0,2.002
patch-Math-34-fix.patch,Math,34,Randoop_2019,29,0,0,2.001
patch-Math-34-fix.patch,Math,34,Randoop_2019,30,0,0,2.002
patch-Math-4-fix.patch,Math,4,Randoop_2019,1,0,0,2.002
patch-Math-4-fix.patch,Math,4,Randoop_2019,2,0,0,2.002
patch-Math-4-fix.patch,Math,4,Randoop_2019,3,0,0,2.003
patch-Math-4-fix.patch,Math,4,Randoop_2019,4,562,1,2.153
patch-Math-4-fix.patch,Math,4,Randoop_2019,5,562,1,2.165
patch-Math-4-fix.patch,Math,4,Randoop_2019,6,562,1,2.154
patch-Math-4-fix.patch,Math,4,Randoop_2019,7,562,1,2.157
patch-Math-4-fix.patch,Math,4,Randoop_2019,8,438,1,2.137
patch-Math-4-fix.patch,Math,4,Randoop_2019,9,438,1,2.136
patch-Math-4-fix.patch,Math,4,Randoop_2019,10,632,1,2.185
patch-Math-4-fix.patch,Math,4,Randoop_2019,11,632,1,2.161
patch-Math-4-fix.patch,Math,4,Randoop_2019,12,633,1,2.185
patch-Math-4-fix.patch,Math,4,Randoop_2019,13,633,1,2.2
patch-Math-4-fix.patch,Math,4,Randoop_2019,14,633,1,2.194
patch-Math-4-fix.patch,Math,4,Randoop_2019,15,633,1,2.196
patch-Math-4-fix.patch,Math,4,Randoop_2019,16,633,1,2.222
patch-Math-4-fix.patch,Math,4,Randoop_2019,17,633,1,2.191
patch-Math-4-fix.patch,Math,4,Randoop_2019,18,633,1,2.202
patch-Math-4-fix.patch,Math,4,Randoop_2019,19,555,1,2.153
patch-Math-4-fix.patch,Math,4,Randoop_2019,20,555,1,2.157
patch-Math-4-fix.patch,Math,4,Randoop_2019,21,555,1,2.149
patch-Math-4-fix.patch,Math,4,Randoop_2019,22,726,1,2.162
patch-Math-4-fix.patch,Math,4,Randoop_2019,23,726,1,2.173
patch-Math-4-fix.patch,Math,4,Randoop_2019,24,726,1,2.152
patch-Math-4-fix.patch,Math,4,Randoop_2019,25,726,1,2.168
patch-Math-4-fix.patch,Math,4,Randoop_2019,26,726,1,2.159
patch-Math-4-fix.patch,Math,4,Randoop_2019,27,726,1,2.163
patch-Math-4-fix.patch,Math,4,Randoop_2019,28,726,1,2.172
patch-Math-4-fix.patch,Math,4,Randoop_2019,29,726,1,2.16
patch-Math-4-fix.patch,Math,4,Randoop_2019,30,726,1,2.154
patch-Math-41-fix.patch,Math,41,Randoop_2019,1,0,0,2.003
patch-Math-41-fix.patch,Math,41,Randoop_2019,2,0,0,2.003
patch-Math-41-fix.patch,Math,41,Randoop_2019,3,0,0,2.003
patch-Math-41-fix.patch,Math,41,Randoop_2019,4,0,0,2.003
patch-Math-41-fix.patch,Math,41,Randoop_2019,5,0,0,2.005
patch-Math-41-fix.patch,Math,41,Randoop_2019,6,0,0,2.002
patch-Math-41-fix.patch,Math,41,Randoop_2019,7,0,0,2.002
patch-Math-41-fix.patch,Math,41,Randoop_2019,8,0,0,2.004
patch-Math-41-fix.patch,Math,41,Randoop_2019,9,0,0,2.004
patch-Math-41-fix.patch,Math,41,Randoop_2019,10,0,0,2.002
patch-Math-41-fix.patch,Math,41,Randoop_2019,11,0,0,2.002
patch-Math-41-fix.patch,Math,41,Randoop_2019,12,0,0,2.005
patch-Math-41-fix.patch,Math,41,Randoop_2019,13,0,0,2.002
patch-Math-41-fix.patch,Math,41,Randoop_2019,14,0,0,2.004
patch-Math-41-fix.patch,Math,41,Randoop_2019,15,0,0,2.002
patch-Math-41-fix.patch,Math,41,Randoop_2019,16,0,0,2.003
patch-Math-41-fix.patch,Math,41,Randoop_2019,17,0,0,2.003
patch-Math-41-fix.patch,Math,41,Randoop_2019,18,0,0,2.003
patch-Math-41-fix.patch,Math,41,Randoop_2019,19,0,0,2.002
patch-Math-41-fix.patch,Math,41,Randoop_2019,20,0,0,2.003
patch-Math-41-fix.patch,Math,41,Randoop_2019,21,0,0,2.001
patch-Math-41-fix.patch,Math,41,Randoop_2019,22,0,0,2.002
patch-Math-41-fix.patch,Math,41,Randoop_2019,23,0,0,2.003
patch-Math-41-fix.patch,Math,41,Randoop_2019,24,0,0,2.002
patch-Math-41-fix.patch,Math,41,Randoop_2019,25,0,0,2.004
patch-Math-41-fix.patch,Math,41,Randoop_2019,26,0,0,2.002
patch-Math-41-fix.patch,Math,41,Randoop_2019,27,0,0,2.002
patch-Math-41-fix.patch,Math,41,Randoop_2019,28,0,0,2.002
patch-Math-41-fix.patch,Math,41,Randoop_2019,29,0,0,2.002
patch-Math-41-fix.patch,Math,41,Randoop_2019,30,0,0,2.002
patch-Math-49-fix.patch,Math,49,Randoop_2019,1,0,0,2.002
patch-Math-49-fix.patch,Math,49,Randoop_2019,2,0,0,2.001
patch-Math-49-fix.patch,Math,49,Randoop_2019,3,0,0,2.002
patch-Math-49-fix.patch,Math,49,Randoop_2019,4,0,0,2.003
patch-Math-49-fix.patch,Math,49,Randoop_2019,5,0,0,2.002
patch-Math-49-fix.patch,Math,49,Randoop_2019,6,0,0,2.002
patch-Math-49-fix.patch,Math,49,Randoop_2019,7,0,0,2.002
patch-Math-49-fix.patch,Math,49,Randoop_2019,8,0,0,2.003
patch-Math-49-fix.patch,Math,49,Randoop_2019,9,0,0,2.001
patch-Math-49-fix.patch,Math,49,Randoop_2019,10,0,0,2.002
patch-Math-49-fix.patch,Math,49,Randoop_2019,11,0,0,2.002
patch-Math-49-fix.patch,Math,49,Randoop_2019,12,0,0,2.003
patch-Math-49-fix.patch,Math,49,Randoop_2019,13,0,0,2.002
patch-Math-49-fix.patch,Math,49,Randoop_2019,14,0,0,2.003
patch-Math-49-fix.patch,Math,49,Randoop_2019,15,0,0,2.003
patch-Math-49-fix.patch,Math,49,Randoop_2019,16,0,0,2.002
patch-Math-49-fix.patch,Math,49,Randoop_2019,17,0,0,2.001
patch-Math-49-fix.patch,Math,49,Randoop_2019,18,0,0,2.002
patch-Math-49-fix.patch,Math,49,Randoop_2019,19,731,1,2.324
patch-Math-49-fix.patch,Math,49,Randoop_2019,20,731,1,2.307
patch-Math-49-fix.patch,Math,49,Randoop_2019,21,731,1,2.285
patch-Math-49-fix.patch,Math,49,Randoop_2019,22,731,1,2.295
patch-Math-49-fix.patch,Math,49,Randoop_2019,23,1234,1,2.283
patch-Math-49-fix.patch,Math,49,Randoop_2019,24,1234,1,2.322
patch-Math-49-fix.patch,Math,49,Randoop_2019,25,1234,1,2.311
patch-Math-49-fix.patch,Math,49,Randoop_2019,26,1234,1,2.281
patch-Math-49-fix.patch,Math,49,Randoop_2019,27,1234,1,2.266
patch-Math-49-fix.patch,Math,49,Randoop_2019,28,1194,1,2.287
patch-Math-49-fix.patch,Math,49,Randoop_2019,29,1194,1,2.273
patch-Math-49-fix.patch,Math,49,Randoop_2019,30,1194,1,2.276
patch-Math-56-fix.patch,Math,56,Randoop_2019,1,0,0,2.002
patch-Math-56-fix.patch,Math,56,Randoop_2019,2,0,0,2.002
patch-Math-56-fix.patch,Math,56,Randoop_2019,3,0,0,2.002
patch-Math-56-fix.patch,Math,56,Randoop_2019,4,0,0,2.005
patch-Math-56-fix.patch,Math,56,Randoop_2019,5,0,0,2.003
patch-Math-56-fix.patch,Math,56,Randoop_2019,6,0,0,2.003
patch-Math-56-fix.patch,Math,56,Randoop_2019,7,0,0,2.003
patch-Math-56-fix.patch,Math,56,Randoop_2019,8,0,0,2.003
patch-Math-56-fix.patch,Math,56,Randoop_2019,9,0,0,2.002
patch-Math-56-fix.patch,Math,56,Randoop_2019,10,0,0,2.002
patch-Math-56-fix.patch,Math,56,Randoop_2019,11,0,0,2.003
patch-Math-56-fix.patch,Math,56,Randoop_2019,12,0,0,2.002
patch-Math-56-fix.patch,Math,56,Randoop_2019,13,0,0,2.002
patch-Math-56-fix.patch,Math,56,Randoop_2019,14,0,0,2.002
patch-Math-56-fix.patch,Math,56,Randoop_2019,15,0,0,2.004
patch-Math-56-fix.patch,Math,56,Randoop_2019,16,0,0,2.002
patch-Math-56-fix.patch,Math,56,Randoop_2019,17,0,0,2.003
patch-Math-56-fix.patch,Math,56,Randoop_2019,18,0,0,2.001
patch-Math-56-fix.patch,Math,56,Randoop_2019,19,0,0,2.004
patch-Math-56-fix.patch,Math,56,Randoop_2019,20,0,0,2.002
patch-Math-56-fix.patch,Math,56,Randoop_2019,21,0,0,2.003
patch-Math-56-fix.patch,Math,56,Randoop_2019,22,0,0,2.002
patch-Math-56-fix.patch,Math,56,Randoop_2019,23,0,0,2.002
patch-Math-56-fix.patch,Math,56,Randoop_2019,24,0,0,2.003
patch-Math-56-fix.patch,Math,56,Randoop_2019,25,0,0,2.002
patch-Math-56-fix.patch,Math,56,Randoop_2019,26,0,0,2.002
patch-Math-56-fix.patch,Math,56,Randoop_2019,27,0,0,2.003
patch-Math-56-fix.patch,Math,56,Randoop_2019,28,0,0,2.003
patch-Math-56-fix.patch,Math,56,Randoop_2019,29,0,0,2.002
patch-Math-56-fix.patch,Math,56,Randoop_2019,30,0,0,2.003
patch-Math-57-fix.patch,Math,57,Randoop_2019,1,0,0,2.002
patch-Math-57-fix.patch,Math,57,Randoop_2019,2,0,0,2.002
patch-Math-57-fix.patch,Math,57,Randoop_2019,3,0,0,2.002
patch-Math-57-fix.patch,Math,57,Randoop_2019,4,0,0,2.002
patch-Math-57-fix.patch,Math,57,Randoop_2019,5,0,0,2.003
patch-Math-57-fix.patch,Math,57,Randoop_2019,6,0,0,2.002
patch-Math-57-fix.patch,Math,57,Randoop_2019,7,0,0,2.003
patch-Math-57-fix.patch,Math,57,Randoop_2019,8,0,0,2.002
patch-Math-57-fix.patch,Math,57,Randoop_2019,9,0,0,2.002
patch-Math-57-fix.patch,Math,57,Randoop_2019,10,0,0,2.002
patch-Math-57-fix.patch,Math,57,Randoop_2019,11,0,0,2.002
patch-Math-57-fix.patch,Math,57,Randoop_2019,12,0,0,2.001
patch-Math-57-fix.patch,Math,57,Randoop_2019,13,0,0,2.002
patch-Math-57-fix.patch,Math,57,Randoop_2019,14,0,0,2.004
patch-Math-57-fix.patch,Math,57,Randoop_2019,15,0,0,2.002
patch-Math-57-fix.patch,Math,57,Randoop_2019,16,0,0,2.002
patch-Math-57-fix.patch,Math,57,Randoop_2019,17,0,0,2.003
patch-Math-57-fix.patch,Math,57,Randoop_2019,18,0,0,2.002
patch-Math-57-fix.patch,Math,57,Randoop_2019,19,0,0,2.002
patch-Math-57-fix.patch,Math,57,Randoop_2019,20,0,0,2.002
patch-Math-57-fix.patch,Math,57,Randoop_2019,21,0,0,2.002
patch-Math-57-fix.patch,Math,57,Randoop_2019,22,0,0,2.002
patch-Math-57-fix.patch,Math,57,Randoop_2019,23,0,0,2.003
patch-Math-57-fix.patch,Math,57,Randoop_2019,24,0,0,2.002
patch-Math-57-fix.patch,Math,57,Randoop_2019,25,0,0,2.002
patch-Math-57-fix.patch,Math,57,Randoop_2019,26,0,0,2.002
patch-Math-57-fix.patch,Math,57,Randoop_2019,27,0,0,2.004
patch-Math-57-fix.patch,Math,57,Randoop_2019,28,0,0,2.002
patch-Math-57-fix.patch,Math,57,Randoop_2019,29,0,0,2.002
patch-Math-57-fix.patch,Math,57,Randoop_2019,30,0,0,2.002
patch-Math-59-fix.patch,Math,59,Randoop_2019,1,560,6,2.406
patch-Math-59-fix.patch,Math,59,Randoop_2019,2,519,3,2.356
patch-Math-59-fix.patch,Math,59,Randoop_2019,3,159,7,2.327
patch-Math-59-fix.patch,Math,59,Randoop_2019,4,737,7,2.494
patch-Math-59-fix.patch,Math,59,Randoop_2019,5,729,29,5.685
patch-Math-59-fix.patch,Math,59,Randoop_2019,6,674,15,5.584
patch-Math-59-fix.patch,Math,59,Randoop_2019,7,660,1,2.396
patch-Math-59-fix.patch,Math,59,Randoop_2019,8,642,4,2.426
patch-Math-59-fix.patch,Math,59,Randoop_2019,9,643,22,2.634
patch-Math-59-fix.patch,Math,59,Randoop_2019,10,938,7,3.092
patch-Math-59-fix.patch,Math,59,Randoop_2019,11,541,16,2.635
patch-Math-59-fix.patch,Math,59,Randoop_2019,12,546,5,2.666
patch-Math-59-fix.patch,Math,59,Randoop_2019,13,585,4,2.591
patch-Math-59-fix.patch,Math,59,Randoop_2019,14,529,1,2.344
patch-Math-59-fix.patch,Math,59,Randoop_2019,15,509,3,2.536
patch-Math-59-fix.patch,Math,59,Randoop_2019,16,832,11,2.515
patch-Math-59-fix.patch,Math,59,Randoop_2019,17,681,8,2.382
patch-Math-59-fix.patch,Math,59,Randoop_2019,18,566,4,2.409
patch-Math-59-fix.patch,Math,59,Randoop_2019,19,640,2,2.354
patch-Math-59-fix.patch,Math,59,Randoop_2019,20,866,50,2.384
patch-Math-59-fix.patch,Math,59,Randoop_2019,21,748,2,2.558
patch-Math-59-fix.patch,Math,59,Randoop_2019,22,741,6,2.384
patch-Math-59-fix.patch,Math,59,Randoop_2019,23,971,7,2.79
patch-Math-59-fix.patch,Math,59,Randoop_2019,24,742,1,2.696
patch-Math-59-fix.patch,Math,59,Randoop_2019,25,880,2,2.585
patch-Math-59-fix.patch,Math,59,Randoop_2019,26,746,8,2.375
patch-Math-59-fix.patch,Math,59,Randoop_2019,27,819,9,2.38
patch-Math-59-fix.patch,Math,59,Randoop_2019,28,662,21,2.364
patch-Math-59-fix.patch,Math,59,Randoop_2019,29,896,1,2.985
patch-Math-59-fix.patch,Math,59,Randoop_2019,30,982,1,2.819
patch-Math-6-fix.patch,Math,6,Randoop_2019,1,0,0,2.002
patch-Math-6-fix.patch,Math,6,Randoop_2019,2,0,0,2.002
patch-Math-6-fix.patch,Math,6,Randoop_2019,3,705,2,2.41
patch-Math-6-fix.patch,Math,6,Randoop_2019,4,1302,20,2.33
patch-Math-6-fix.patch,Math,6,Randoop_2019,5,879,9,2.364
patch-Math-6-fix.patch,Math,6,Randoop_2019,6,879,9,2.321
patch-Math-6-fix.patch,Math,6,Randoop_2019,7,879,9,2.309
patch-Math-6-fix.patch,Math,6,Randoop_2019,8,879,9,2.323
patch-Math-6-fix.patch,Math,6,Randoop_2019,9,879,9,2.332
patch-Math-6-fix.patch,Math,6,Randoop_2019,10,1262,9,2.359
patch-Math-6-fix.patch,Math,6,Randoop_2019,11,1262,9,2.347
patch-Math-6-fix.patch,Math,6,Randoop_2019,12,1262,9,2.349
patch-Math-6-fix.patch,Math,6,Randoop_2019,13,1262,9,2.368
patch-Math-6-fix.patch,Math,6,Randoop_2019,14,1262,9,2.437
patch-Math-6-fix.patch,Math,6,Randoop_2019,15,1262,9,2.372
patch-Math-6-fix.patch,Math,6,Randoop_2019,16,1262,9,2.361
patch-Math-6-fix.patch,Math,6,Randoop_2019,17,1262,9,2.358
patch-Math-6-fix.patch,Math,6,Randoop_2019,18,1262,9,2.359
patch-Math-6-fix.patch,Math,6,Randoop_2019,19,1400,1,2.376
patch-Math-6-fix.patch,Math,6,Randoop_2019,20,1400,1,2.396
patch-Math-6-fix.patch,Math,6,Randoop_2019,21,1012,5,2.27
patch-Math-6-fix.patch,Math,6,Randoop_2019,22,1012,5,2.27
patch-Math-6-fix.patch,Math,6,Randoop_2019,23,1012,5,2.28
patch-Math-6-fix.patch,Math,6,Randoop_2019,24,1012,5,2.27
patch-Math-6-fix.patch,Math,6,Randoop_2019,25,1012,5,2.263
patch-Math-6-fix.patch,Math,6,Randoop_2019,26,944,4,2.268
patch-Math-6-fix.patch,Math,6,Randoop_2019,27,944,4,2.263
patch-Math-6-fix.patch,Math,6,Randoop_2019,28,944,4,2.255
patch-Math-6-fix.patch,Math,6,Randoop_2019,29,944,4,2.256
patch-Math-6-fix.patch,Math,6,Randoop_2019,30,1001,3,2.22
patch-Math-60-fix.patch,Math,60,Randoop_2019,1,533,89,2.255
patch-Math-60-fix.patch,Math,60,Randoop_2019,2,1151,238,2.506
patch-Math-60-fix.patch,Math,60,Randoop_2019,3,,0,2
patch-Math-60-fix.patch,Math,60,Randoop_2019,4,1053,178,2.48
patch-Math-60-fix.patch,Math,60,Randoop_2019,5,931,157,2.385
patch-Math-60-fix.patch,Math,60,Randoop_2019,6,,0,2
patch-Math-60-fix.patch,Math,60,Randoop_2019,7,,0,2
patch-Math-60-fix.patch,Math,60,Randoop_2019,8,843,97,2.332
patch-Math-60-fix.patch,Math,60,Randoop_2019,9,514,79,2.284
patch-Math-60-fix.patch,Math,60,Randoop_2019,10,995,176,2.349
patch-Math-60-fix.patch,Math,60,Randoop_2019,11,799,122,2.326
patch-Math-60-fix.patch,Math,60,Randoop_2019,12,1037,162,2.44
patch-Math-60-fix.patch,Math,60,Randoop_2019,13,909,199,2.464
patch-Math-60-fix.patch,Math,60,Randoop_2019,14,1077,278,2.395
patch-Math-60-fix.patch,Math,60,Randoop_2019,15,1003,182,2.329
patch-Math-60-fix.patch,Math,60,Randoop_2019,16,890,175,2.399
patch-Math-60-fix.patch,Math,60,Randoop_2019,17,,0,2
patch-Math-60-fix.patch,Math,60,Randoop_2019,18,,0,2
patch-Math-60-fix.patch,Math,60,Randoop_2019,19,1037,233,3.728
patch-Math-60-fix.patch,Math,60,Randoop_2019,20,1042,203,3.124
patch-Math-60-fix.patch,Math,60,Randoop_2019,21,869,179,2.498
patch-Math-60-fix.patch,Math,60,Randoop_2019,22,1310,357,2.437
patch-Math-60-fix.patch,Math,60,Randoop_2019,23,1203,297,2.409
patch-Math-60-fix.patch,Math,60,Randoop_2019,24,,0,2
patch-Math-60-fix.patch,Math,60,Randoop_2019,25,1207,244,2.691
patch-Math-60-fix.patch,Math,60,Randoop_2019,26,875,169,2.361
patch-Math-60-fix.patch,Math,60,Randoop_2019,27,,0,2
patch-Math-60-fix.patch,Math,60,Randoop_2019,28,,0,2
patch-Math-60-fix.patch,Math,60,Randoop_2019,29,,0,2
patch-Math-60-fix.patch,Math,60,Randoop_2019,30,998,237,2.412
patch-Math-61-fix.patch,Math,61,Randoop_2019,1,634,59,2.268
patch-Math-61-fix.patch,Math,61,Randoop_2019,2,600,61,2.311
patch-Math-61-fix.patch,Math,61,Randoop_2019,3,403,15,2.19
patch-Math-61-fix.patch,Math,61,Randoop_2019,4,344,18,2.161
patch-Math-61-fix.patch,Math,61,Randoop_2019,5,381,17,2.188
patch-Math-61-fix.patch,Math,61,Randoop_2019,6,323,23,2.206
patch-Math-61-fix.patch,Math,61,Randoop_2019,7,531,41,3.775
