Patch,Project,Bug,Test,Seed,Test Number,Failing Tests,Time
patch-Chart-13-fix.patch,Chart,13,DRR_Evosuite,15,27,0,0.32
patch-Chart-13-fix.patch,Chart,13,DRR_Evosuite,16,27,0,0.348
patch-Chart-13-fix.patch,Chart,13,DRR_Evosuite,17,23,0,0.472
patch-Chart-13-fix.patch,Chart,13,DRR_Evosuite,18,27,0,0.946
patch-Chart-13-fix.patch,Chart,13,DRR_Evosuite,19,21,0,0.466
patch-Chart-13-fix.patch,Chart,13,DRR_Evosuite,20,26,0,1.985
patch-Chart-13-fix.patch,Chart,13,DRR_Evosuite,21,28,0,1.769
patch-Chart-13-fix.patch,Chart,13,DRR_Evosuite,22,30,0,1.828
patch-Chart-13-fix.patch,Chart,13,DRR_Evosuite,23,24,0,1.077
patch-Chart-13-fix.patch,Chart,13,DRR_Evosuite,24,24,0,2.555
patch-Chart-13-fix.patch,Chart,13,DRR_Evosuite,25,29,0,1.157
patch-Chart-13-fix.patch,Chart,13,DRR_Evosuite,26,28,0,0.49
patch-Chart-13-fix.patch,Chart,13,DRR_Evosuite,27,26,0,0.355
patch-Chart-13-fix.patch,Chart,13,DRR_Evosuite,28,29,0,2.066
patch-Chart-13-fix.patch,Chart,13,DRR_Evosuite,29,27,0,0.467
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,0,177,2,3.154
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,1,183,2,2.971
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,2,203,2,2.644
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,3,181,0,2.456
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,4,185,0,2.352
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,5,177,0,2.496
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,6,181,1,3.103
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,7,196,2,3.21
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,8,183,0,2.763
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,9,178,1,2.455
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,10,173,0,2.334
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,11,178,3,2.876
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,12,177,0,2.851
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,13,202,3,3.499
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,14,173,1,4.758
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,15,200,0,2.976
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,16,196,0,2.506
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,17,193,0,2.749
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,18,178,0,3.345
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,19,185,0,3.006
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,20,181,0,2.437
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,21,165,1,2.569
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,22,197,1,2.558
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,23,175,0,2.624
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,24,200,2,2.559
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,25,176,5,2.652
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,26,190,1,3.703
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,27,179,0,2.598
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,28,168,0,2.502
patch-Chart-14-fix.patch,Chart,14,DRR_Evosuite,29,183,1,2.412
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,0,117,0,1.692
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,1,121,0,2.726
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,2,116,0,2.751
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,3,109,0,2.754
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,4,110,0,2.843
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,5,113,0,2.741
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,6,107,0,2.685
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,7,103,1,2.626
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,8,107,1,2.607
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,9,110,1,2.737
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,10,97,0,2.735
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,11,113,0,2.719
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,12,105,0,2.812
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,13,118,0,2.284
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,14,105,0,2.836
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,15,119,0,2.748
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,16,105,0,2.619
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,17,121,0,2.627
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,18,107,0,3.977
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,19,112,0,3.363
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,20,101,0,2.744
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,21,117,0,2.837
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,22,105,0,3.424
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,23,110,0,2.686
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,24,99,0,2.854
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,25,113,0,2.721
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,26,108,0,2.809
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,27,104,0,2.885
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,28,112,0,4.755
patch-Chart-15-fix.patch,Chart,15,DRR_Evosuite,29,114,0,2.78
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,0,56,0,0.511
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,1,59,0,0.39
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,2,57,0,0.506
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,3,58,0,0.44
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,4,54,0,0.119
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,5,55,0,0.452
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,6,56,0,0.47
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,7,56,0,0.121
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,8,53,0,0.073
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,9,56,0,0.091
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,10,58,0,0.391
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,11,59,0,0.094
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,12,57,0,0.453
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,13,56,0,0.513
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,14,56,0,0.1
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,15,56,0,0.702
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,16,59,0,0.104
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,17,57,0,0.379
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,18,57,0,0.09
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,19,53,0,0.459
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,20,60,0,0.446
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,21,55,0,0.103
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,22,58,0,0.097
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,23,54,0,0.402
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,24,56,0,0.459
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,25,57,0,0.091
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,26,55,0,0.433
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,27,57,0,0.459
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,28,56,0,0.093
patch-Chart-17-fix.patch,Chart,17,DRR_Evosuite,29,55,0,0.103
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,0,141,0,2.51
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,1,146,1,4.474
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,2,145,1,2.44
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,3,139,0,2.414
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,4,141,0,2.362
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,5,144,0,2.914
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,6,138,1,2.802
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,7,136,2,2.815
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,8,139,0,2.783
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,9,144,0,2.837
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,10,143,0,2.224
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,11,142,0,3.084
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,12,141,0,2.879
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,13,144,0,2.843
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,14,134,0,2.234
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,15,142,0,3.042
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,16,147,2,2.781
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,17,140,1,2.941
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,18,142,1,3.686
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,19,139,0,3.241
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,20,146,0,2.274
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,21,137,0,3.061
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,22,136,0,2.913
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,23,138,1,2.36
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,24,139,0,2.33
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,25,139,0,3.338
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,26,143,0,3.416
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,27,139,0,4.875
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,28,146,0,3.185
patch-Chart-19-fix.patch,Chart,19,DRR_Evosuite,29,146,0,3.048
patch-Chart-20-fix.patch,Chart,20,DRR_Evosuite,0,5,0,0.36
patch-Chart-20-fix.patch,Chart,20,DRR_Evosuite,1,5,0,0.397
patch-Chart-20-fix.patch,Chart,20,DRR_Evosuite,2,6,0,0.457
patch-Chart-20-fix.patch,Chart,20,DRR_Evosuite,3,7,0,0.374
patch-Chart-20-fix.patch,Chart,20,DRR_Evosuite,4,5,0,0.383
patch-Chart-20-fix.patch,Chart,20,DRR_Evosuite,5,6,0,0.42
patch-Chart-20-fix.patch,Chart,20,DRR_Evosuite,6,5,0,0.386
patch-Chart-20-fix.patch,Chart,20,DRR_Evosuite,8,6,0,0.366
patch-Chart-20-fix.patch,Chart,20,DRR_Evosuite,9,5,0,0.394
patch-Chart-20-fix.patch,Chart,20,DRR_Evosuite,10,5,0,0.354
patch-Chart-20-fix.patch,Chart,20,DRR_Evosuite,11,6,0,0.446
patch-Chart-20-fix.patch,Chart,20,DRR_Evosuite,12,5,0,0.407
patch-Chart-20-fix.patch,Chart,20,DRR_Evosuite,13,6,0,0.524
patch-Chart-20-fix.patch,Chart,20,DRR_Evosuite,14,5,0,0.392
patch-Chart-20-fix.patch,Chart,20,DRR_Evosuite,15,7,0,0.354
patch-Chart-20-fix.patch,Chart,20,DRR_Evosuite,16,5,0,0.349
patch-Chart-20-fix.patch,Chart,20,DRR_Evosuite,17,7,0,0.4
patch-Chart-20-fix.patch,Chart,20,DRR_Evosuite,18,5,0,0.385
patch-Chart-20-fix.patch,Chart,20,DRR_Evosuite,19,5,0,0.352
patch-Chart-20-fix.patch,Chart,20,DRR_Evosuite,20,5,0,0.348
patch-Chart-20-fix.patch,Chart,20,DRR_Evosuite,22,6,0,0.386
patch-Chart-20-fix.patch,Chart,20,DRR_Evosuite,23,6,0,0.464
patch-Chart-20-fix.patch,Chart,20,DRR_Evosuite,24,7,0,0.35
patch-Chart-20-fix.patch,Chart,20,DRR_Evosuite,25,6,0,0.399
patch-Chart-20-fix.patch,Chart,20,DRR_Evosuite,26,6,0,0.355
patch-Chart-20-fix.patch,Chart,20,DRR_Evosuite,27,6,0,0.349
patch-Chart-20-fix.patch,Chart,20,DRR_Evosuite,28,6,0,0.354
patch-Chart-20-fix.patch,Chart,20,DRR_Evosuite,29,7,0,0.361
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,0,9,0,2.264
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,1,11,0,0.515
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,2,9,0,0.663
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,3,10,0,0.691
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,4,10,0,0.89
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,5,10,0,2.38
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,6,9,0,0.44
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,7,10,0,0.627
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,8,10,0,2.562
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,9,16,0,2.036
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,10,10,0,0.414
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,11,10,0,0.542
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,12,10,0,1.963
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,13,9,0,0.662
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,14,10,0,1.975
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,15,12,0,2.042
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,16,10,0,2.042
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,17,9,0,0.409
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,18,10,0,1.856
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,19,12,0,1.918
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,20,10,0,2.673
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,21,10,0,0.659
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,22,10,0,0.53
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,23,12,0,1.299
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,24,10,0,2.237
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,25,9,0,2.126
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,26,12,0,0.528
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,27,10,0,1.138
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,28,10,0,0.439
patch-Chart-25-fix.patch,Chart,25,DRR_Evosuite,29,10,1,0.58
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,0,219,6,2.46
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,1,190,0,3.112
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,2,232,0,2.864
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,3,223,2,4.983
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,4,207,3,3.158
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,5,219,0,3.344
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,6,220,0,2.765
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,7,207,1,2.647
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,8,194,2,2.493
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,9,207,2,3.141
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,10,221,13,3.055
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,11,198,0,3.346
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,12,200,1,4.073
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,13,206,0,2.523
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,14,197,6,3.215
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,15,198,0,3.276
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,16,193,2,5.814
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,17,211,1,2.652
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,18,205,1,3.056
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,19,197,5,3.411
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,20,203,0,3.269
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,21,198,0,2.581
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,22,204,1,3.133
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,23,207,0,2.553
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,24,203,3,2.588
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,25,207,0,2.474
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,26,229,1,2.532
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,27,204,1,2.99
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,28,220,8,3.014
patch-Chart-4-fix.patch,Chart,4,DRR_Evosuite,29,224,10,2.474
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,0,25,0,0.394
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,1,23,0,0.172
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,2,23,0,0.071
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,3,23,0,0.071
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,4,25,0,0.379
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,5,24,1,0.08
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,6,24,0,0.447
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,7,23,0,0.071
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,8,24,0,0.079
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,9,23,0,0.074
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,10,23,0,0.065
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,11,24,0,0.357
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,12,24,0,0.371
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,13,25,1,0.09
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,14,23,0,0.072
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,15,23,0,0.37
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,16,22,1,0.378
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,17,24,2,0.074
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,18,27,1,0.087
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,19,24,0,0.405
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,20,26,0,0.367
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,21,24,1,0.071
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,22,24,2,0.083
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,23,22,1,0.147
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,24,24,0,0.07
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,25,23,0,0.074
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,26,26,0,0.076
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,27,23,0,0.487
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,28,25,0,0.391
patch-Chart-7-fix.patch,Chart,7,DRR_Evosuite,29,25,0,0.372
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,0,27,20,0.075
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,1,30,23,0.078
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,2,27,18,0.074
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,3,29,22,0.064
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,4,29,21,0.093
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,5,27,20,0.077
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,6,28,20,0.059
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,7,27,20,0.075
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,8,28,21,0.108
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,9,30,22,0.081
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,10,28,21,0.067
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,11,28,20,0.062
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,12,30,21,0.075
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,13,28,20,0.068
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,14,28,20,0.07
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,15,29,22,0.07
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,16,30,23,0.073
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,17,26,19,0.051
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,18,30,22,0.071
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,19,28,19,0.066
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,20,26,19,0.063
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,21,28,21,0.079
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,22,28,19,0.076
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,23,28,21,0.076
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,24,28,21,0.064
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,25,30,22,0.07
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,26,29,21,0.07
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,27,27,20,0.072
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,28,30,22,0.078
patch-Chart-8-fix.patch,Chart,8,DRR_Evosuite,29,25,18,0.065
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,0,109,34,0.255
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,1,111,36,0.124
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,2,109,34,0.538
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,3,109,37,0.118
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,4,112,35,0.216
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,5,114,40,0.144
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,6,112,42,0.219
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,7,103,36,0.586
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,8,107,41,0.182
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,9,111,37,0.129
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,10,109,32,0.246
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,11,106,29,0.656
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,12,110,34,0.113
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,13,107,36,0.115
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,14,103,34,0.194
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,15,110,33,0.125
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,16,108,39,0.201
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,17,106,33,0.115
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,18,102,37,0.191
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,19,107,36,0.118
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,20,104,32,0.558
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,21,104,34,0.116
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,22,107,29,0.118
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,23,112,33,0.121
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,24,108,38,0.192
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,25,109,41,0.193
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,26,105,37,0.138
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,27,105,33,0.193
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,28,104,40,0.549
patch-Lang-21-fix.patch,Lang,21,DRR_Evosuite,29,110,42,0.192
patch-Lang-50-fix.patch,Lang,50,DRR_Evosuite,0,66,11,0
patch-Lang-50-fix.patch,Lang,50,DRR_Evosuite,1,65,6,0.528
patch-Lang-50-fix.patch,Lang,50,DRR_Evosuite,2,65,11,0.524
patch-Lang-50-fix.patch,Lang,50,DRR_Evosuite,3,70,11,0.488
patch-Lang-50-fix.patch,Lang,50,DRR_Evosuite,4,68,17,0
patch-Lang-50-fix.patch,Lang,50,DRR_Evosuite,5,70,7,0
patch-Lang-50-fix.patch,Lang,50,DRR_Evosuite,6,63,7,0.555
patch-Lang-50-fix.patch,Lang,50,DRR_Evosuite,7,65,6,0.505
patch-Lang-50-fix.patch,Lang,50,DRR_Evosuite,8,63,7,0.532
patch-Lang-50-fix.patch,Lang,50,DRR_Evosuite,9,62,7,0.472
patch-Lang-50-fix.patch,Lang,50,DRR_Evosuite,10,65,8,0.552
patch-Lang-50-fix.patch,Lang,50,DRR_Evosuite,11,64,9,0.498
patch-Lang-50-fix.patch,Lang,50,DRR_Evosuite,12,58,8,0.447
patch-Lang-50-fix.patch,Lang,50,DRR_Evosuite,13,60,3,0.485
patch-Lang-50-fix.patch,Lang,50,DRR_Evosuite,14,68,5,0.547
patch-Lang-50-fix.patch,Lang,50,DRR_Evosuite,15,64,10,0
patch-Lang-50-fix.patch,Lang,50,DRR_Evosuite,16,67,6,0.452
patch-Lang-50-fix.patch,Lang,50,DRR_Evosuite,17,71,7,0.462
patch-Lang-50-fix.patch,Lang,50,DRR_Evosuite,18,68,6,0.521
patch-Lang-50-fix.patch,Lang,50,DRR_Evosuite,19,61,6,0.461
patch-Lang-50-fix.patch,Lang,50,DRR_Evosuite,20,68,7,0.461
patch-Lang-50-fix.patch,Lang,50,DRR_Evosuite,21,64,4,0.437
patch-Lang-50-fix.patch,Lang,50,DRR_Evosuite,22,67,12,0.454
patch-Lang-50-fix.patch,Lang,50,DRR_Evosuite,23,69,9,0.501
patch-Lang-50-fix.patch,Lang,50,DRR_Evosuite,24,69,6,0.483
patch-Lang-50-fix.patch,Lang,50,DRR_Evosuite,25,69,5,0.484
patch-Lang-50-fix.patch,Lang,50,DRR_Evosuite,26,65,7,0.539
